date,TwitSIX
2015-04-24,0.5540204584648489
2015-04-25,0.5624336743976743
2015-04-26,0.5592625881492469
2015-04-27,0.5459080331716957
2015-04-28,0.576871990019036
2015-04-29,0.5833618154349803
2015-04-30,0.586445392097454
2015-05-01,0.6007652294137489
2015-05-02,0.6027479058316183
2015-05-03,0.6017393570014975
2015-05-04,0.5887482715472976
2015-05-05,0.5880896995163898
2015-05-06,0.5876503052233448
2015-05-07,0.5858166407880457
2015-05-08,0.5931873722761022
2015-05-09,0.6087022530890127
2015-05-10,0.6119494607815884
2015-05-11,0.5851861007933478
2015-05-12,0.5854026456416273
2015-05-13,0.5883861110020386
2015-05-14,0.5940607085653615
2015-05-15,0.5953250646207152
2015-05-16,0.6116722884057436
2015-05-17,0.6067688164710674
2015-05-18,0.5869581535858113
2015-05-19,0.5883722440771517
2015-05-20,0.5907701718587998
2015-05-21,0.5938572056242196
2015-05-22,0.6004251382963038
2015-05-23,0.6140203602145944
2015-05-24,0.6115190392309718
2015-05-25,0.5957693655167393
2015-05-26,0.5874004675936301
2015-05-27,0.589518809033826
2015-05-28,0.594488284324418
2015-05-29,0.6004918053621389
2015-05-30,0.6139809116496454
2015-05-31,0.6119608618650024
2015-06-01,0.5962420462941815
2015-06-02,0.5953465692997554
2015-06-03,0.593731969126792
2015-06-04,0.5970411062340499
2015-06-05,0.6004559803847818
2015-06-06,0.6140380865750853
2015-06-07,0.6119729120257311
2015-06-08,0.593300024989839
2015-06-09,0.5934033094671227
2015-06-10,0.5936489434072496
2015-06-11,0.59776347764094
2015-06-12,0.6068099943107577
2015-06-13,0.6184849205133877
2015-06-14,0.6132821198056172
2015-06-15,0.5944628109992034
2015-06-16,0.5951682267484075
2015-06-17,0.5992077925440198
2015-06-18,0.5985189344749666
2015-06-19,0.6029403768448123
2015-06-20,0.6161423218321143
2015-06-21,0.6195794320356753
2015-06-22,0.5967414673379631
2015-06-23,0.5949391169451782
2015-06-24,0.5990114778351704
2015-06-25,0.6048438750894087
2015-06-26,0.6142133493712841
2015-06-27,0.6236789783735044
2015-06-28,0.6227889058149163
2015-06-29,0.6066805910103983
2015-06-30,0.6055968880329652
2015-07-01,0.6070762331020483
2015-07-02,0.6071881086046443
2015-07-03,0.612367035351775
2015-07-04,0.6226100341892022
2015-07-05,0.6222958625812284
2015-07-06,0.6037466209907241
2015-07-07,0.6025523662661947
2015-07-08,0.6029193842023846
2015-07-09,0.6069641900194819
2015-07-10,0.6106609037976382
2015-07-11,0.6219122154937975
2015-07-12,0.6192408117499482
2015-07-13,0.604474008325587
2015-07-14,0.6050737362926296
2015-07-15,0.6075386594728277
2015-07-16,0.609483079547152
2015-07-17,0.6183159455621816
2015-07-18,0.6215933627817142
2015-07-19,0.622086435130169
2015-07-20,0.6126641709096177
2015-07-21,0.6096910827417709
2015-07-22,0.6101041236393816
2015-07-23,0.6103678409505843
2015-07-24,0.6143925539169218
2015-07-25,0.624665593140413
2015-07-26,0.6229846290439386
2015-07-27,0.606692074136748
2015-07-28,0.6060438324656686
2015-07-29,0.6087604557783162
2015-07-30,0.6107030812735552
2015-07-31,0.6160896161111853
2015-08-01,0.6234603834740289
2015-08-02,0.6277793048369799
2015-08-03,0.6104115808462277
2015-08-04,0.6078814043538183
2015-08-05,0.6076151699479208
2015-08-06,0.608751727346784
2015-08-07,0.6139044837618727
2015-08-08,0.6260860095446659
2015-08-09,0.6259304654792587
2015-08-10,0.6100164659375078
2015-08-11,0.6092048803453846
2015-08-12,0.6106539382646203
2015-08-13,0.6119770321291199
2015-08-14,0.6162577320908124
2015-08-15,0.6279205361975547
2015-08-16,0.627188557476199
2015-08-17,0.6147803358501587
2015-08-18,0.6109882347034781
2015-08-19,0.6114194332257865
2015-08-20,0.6150384530886981
2015-08-21,0.6180774012097574
2015-08-22,0.6293202285351028
2015-08-23,0.6278393666668843
2015-08-24,0.6093909990610644
2015-08-25,0.609534974449879
2015-08-26,0.608408025503628
2015-08-27,0.6141108469141354
2015-08-28,0.6216001214010248
2015-08-29,0.6336635026786243
2015-08-30,0.6323650086051162
2015-08-31,0.6139831762318203
2015-09-01,0.6124785094575587
2015-09-02,0.6129050725937203
2015-09-03,0.6134986073079342
2015-09-04,0.6200105619289977
2015-09-05,0.6338409214553953
2015-09-06,0.6335693333933806
2015-09-07,0.6194908069915287
2015-09-08,0.6102715019670557
2015-09-09,0.612049024228096
2015-09-10,0.6137682184237276
2015-09-11,0.6194057076288844
2015-09-12,0.6340442762496545
2015-09-13,0.6339834616840129
2015-09-14,0.6129573421498425
2015-09-15,0.613686605811373
2015-09-16,0.615553095542799
2015-09-17,0.6160891310279258
2015-09-18,0.6234859874881854
2015-09-19,0.6382842523921615
2015-09-20,0.6364337543604908
2015-09-21,0.6182792693821687
2015-09-22,0.6185640465427428
2015-09-23,0.6184396076158738
2015-09-24,0.6256232216227391
2015-09-25,0.621667513276082
2015-09-26,0.6333605701357602
2015-09-27,0.6312747193246309
2015-09-28,0.6108290459974687
2015-09-29,0.6116037497209819
2015-09-30,0.6114614708010154
2015-10-01,0.6150826724420098
2015-10-02,0.6156283088192999
2015-10-03,0.6325843867120464
2015-10-04,0.6321684364984276
2015-10-05,0.6117371647647397
2015-10-06,0.6145188990271477
2015-10-07,0.6156101796422748
2015-10-08,0.6169405210104272
2015-10-09,0.6227773480937098
2015-10-10,0.6360913078523605
2015-10-11,0.6372073522344505
2015-10-12,0.6220010320237364
2015-10-13,0.6162485503082626
2015-10-14,0.6187878435372093
2015-10-15,0.618069201729053
2015-10-16,0.6221960930533873
2015-10-17,0.6356114232237206
2015-10-18,0.6347011275752867
2015-10-19,0.614627280796126
2015-10-20,0.6157379461426277
2015-10-21,0.6169616006335734
2015-10-22,0.6183198247540672
2015-10-23,0.6245847325069922
2015-10-24,0.6353074115727885
2015-10-25,0.6329448430202821
2015-10-26,0.6146522427073503
2015-10-27,0.6150505176469597
2015-10-28,0.6122428120090139
2015-10-29,0.6202228428459053
2015-10-30,0.627784618977855
2015-10-31,0.6421787377581932
2015-11-01,0.6389047478292439
2015-11-02,0.6162749895678037
2015-11-03,0.6172431465651727
2015-11-04,0.6176101361867853
2015-11-05,0.6198295659844428
2015-11-06,0.6252880176158209
2015-11-07,0.6339033506538404
2015-11-08,0.6346367916353212
2015-11-09,0.6189360842557986
2015-11-10,0.6205671918296831
2015-11-11,0.6226068104719216
2015-11-12,0.6220847616015043
2015-11-13,0.6252943210871598
2015-11-14,0.6329765890080558
2015-11-15,0.6348448924597818
2015-11-16,0.6180283137581175
2015-11-17,0.6178276032409898
2015-11-18,0.6206959128555068
2015-11-19,0.6232002388771943
2015-11-20,0.6296242174943646
2015-11-21,0.6390742401639932
2015-11-22,0.6412767060240901
2015-11-23,0.6238692557681589
2015-11-24,0.6200840040028187
2015-11-25,0.6233913173738008
2015-11-26,0.6295106751065359
2015-11-27,0.6290237661175789
2015-11-28,0.6386111150290267
2015-11-29,0.6363478479094172
2015-11-30,0.6176988154152425
2015-12-01,0.6196522092153044
2015-12-02,0.619892332329506
2015-12-03,0.6219664532561223
2015-12-04,0.6273739240875995
2015-12-05,0.6405256524078408
2015-12-06,0.6389458364617141
2015-12-07,0.6226331210624101
2015-12-08,0.620992926380487
2015-12-09,0.6220411795660978
2015-12-10,0.6210803668978676
2015-12-11,0.6262992564939383
2015-12-12,0.637506534053705
2015-12-13,0.6354491527881584
2015-12-14,0.618919259685803
2015-12-15,0.619349150010626
2015-12-16,0.6213956045762318
2015-12-17,0.6241321259364085
2015-12-18,0.6310926024972919
2015-12-19,0.6389346255175546
2015-12-20,0.6389257237399427
2015-12-21,0.6241995203948288
2015-12-22,0.6246360588556031
2015-12-23,0.6276994625613806
2015-12-24,0.643183338097258
2015-12-25,0.6572417850476807
2015-12-26,0.6363156592059503
2015-12-27,0.6322761626656302
2015-12-28,0.6221305124331572
2015-12-29,0.6251416135604615
2015-12-30,0.628496404136622
2015-12-31,0.6517063724707327
2016-01-01,0.6242337374096494
2016-01-02,0.5877926862423427
2016-01-03,0.5826905589443919
2016-01-04,0.5852026183719905
2016-01-05,0.604794709376149
2016-01-06,0.6068431975714683
2016-01-07,0.6075960442606183
2016-01-08,0.6104113962419453
2016-01-09,0.6216258957245593
2016-01-10,0.6221551496773887
2016-01-11,0.6071528150783578
2016-01-12,0.6051112815019427
2016-01-13,0.6066757412308564
2016-01-14,0.6116026797495309
2016-01-15,0.6206801153065091
2016-01-16,0.625319448205069
2016-01-17,0.6256401886930317
2016-01-18,0.6095050308843701
2016-01-19,0.6080418938149483
2016-01-20,0.6098100765735315
2016-01-21,0.6098386601701382
2016-01-22,0.6142468554416547
2016-01-23,0.6233771331711109
2016-01-24,0.6225554399514391
2016-01-25,0.6075766564828547
2016-01-26,0.6080435623801573
2016-01-27,0.6092183393541305
2016-01-28,0.6119476844093322
2016-01-29,0.6156125854859634
2016-01-30,0.6275867646824478
2016-01-31,0.6267360883722587
2016-02-01,0.6135315118510442
2016-02-02,0.6111280230580071
2016-02-03,0.6108203973874882
2016-02-04,0.614316211498675
2016-02-05,0.6182975201404824
2016-02-06,0.6304383692496114
2016-02-07,0.6304160281827769
2016-02-08,0.6192054859832115
2016-02-09,0.6163529260097305
2016-02-10,0.61485907786126
2016-02-11,0.6148688450878554
2016-02-12,0.6196724049349361
2016-02-13,0.6329480843506835
2016-02-14,0.6417704371605023
2016-02-15,0.6194315779141826
2016-02-16,0.6149239375943965
2016-02-17,0.6118049295482181
2016-02-18,0.6130748833755918
2016-02-19,0.6177801789712005
2016-02-20,0.6305162656261832
2016-02-21,0.6306665214243437
2016-02-22,0.6138649643410079
2016-02-23,0.6138436940591407
2016-02-24,0.6134045330904467
2016-02-25,0.6149245789565749
2016-02-26,0.6189854921909271
2016-02-27,0.631127365760736
2016-02-28,0.6313675553017578
2016-02-29,0.615005756319479
2016-03-01,0.6152742886248059
2016-03-02,0.6158671782730758
2016-03-03,0.6163079626721036
2016-03-04,0.6196385806379657
2016-03-05,0.6311554235547431
2016-03-06,0.6305264733664679
2016-03-07,0.6154906819629816
2016-03-08,0.6224032893493212
2016-03-09,0.6184515692612265
2016-03-10,0.6163845319685932
2016-03-11,0.6203574240841995
2016-03-12,0.6327276569925189
2016-03-13,0.6323898174946004
2016-03-14,0.6145643848873744
2016-03-15,0.6167306740184771
2016-03-16,0.6171527895206511
2016-03-17,0.6208484084447788
2016-03-18,0.6229278919027585
2016-03-19,0.6368657725725868
2016-03-20,0.6383329517993324
2016-03-21,0.6217049660661429
2016-03-22,0.6148284536534229
2016-03-23,0.6192613979757806
2016-03-24,0.6226003093915455
2016-03-25,0.6322489768494386
2016-03-26,0.6364612642968441
2016-03-27,0.6413313924069253
2016-03-28,0.6176247403676177
2016-03-29,0.6156642236326221
2016-03-30,0.6174901004745461
2016-03-31,0.6192568555695064
2016-04-01,0.6237160139068495
2016-04-02,0.6355307373122582
2016-04-03,0.6362219430049647
2016-04-04,0.6178285092673634
2016-04-05,0.6179008898657118
2016-04-06,0.6194367195810382
2016-04-07,0.6211501460029846
2016-04-08,0.6250236462703154
2016-04-09,0.6344813834295753
2016-04-10,0.636903858401703
2016-04-11,0.6183635650781003
2016-04-12,0.6189229704750068
2016-04-13,0.6203473442614929
2016-04-14,0.6206691303485312
2016-04-15,0.6248296580784557
2016-04-16,0.6312536992945702
2016-04-17,0.5930772926015552
2016-04-18,0.6048972678046272
2016-04-19,0.6203371838377634
2016-04-20,0.6230172456116846
2016-04-21,0.6279854993737423
2016-04-22,0.6299091491972294
2016-04-23,0.6361083812629371
2016-04-24,0.6349337420577081
2016-04-25,0.618119315864111
2016-04-26,0.6185490281964188
2016-04-27,0.6203632887969985
2016-04-28,0.6229434003483703
2016-04-29,0.6263399102303523
2016-04-30,0.6388577868131107
2016-05-01,0.6421766700072149
2016-05-02,0.6256210721452774
2016-05-03,0.6245945297363362
2016-05-04,0.627666982717472
2016-05-05,0.6306151425616501
2016-05-06,0.6313969608046665
2016-05-07,0.6398481425668286
2016-05-08,0.6445222616427848
2016-05-09,0.621773798300557
2016-05-10,0.6199975889891235
2016-05-11,0.620388231431351
2016-05-12,0.6239611366335995
2016-05-13,0.6282728167237779
2016-05-14,0.639073109161843
2016-05-15,0.6383520962572613
2016-05-16,0.6218088877501333
2016-05-17,0.6204359454545455
2016-05-18,0.6207927585570013
2016-05-19,0.6228023648721477
2016-05-20,0.6265374760732011
2016-05-21,0.6341672219146769
2016-05-22,0.6352972091681492
2016-05-23,0.6168363970658086
2016-05-24,0.6161992439851193
2016-05-25,0.6168444219881443
2016-05-26,0.621221969700795
2016-05-27,0.6121439652630276
2016-05-28,0.6215385449660211
2016-05-29,0.6221254430963553
2016-05-30,0.6057363055937124
2016-05-31,0.6026989940730934
2016-06-01,0.6219426737428967
2016-06-02,0.6238363951690935
2016-06-03,0.6298152730019285
2016-06-04,0.6379637111371335
2016-06-05,0.6384774087626408
2016-06-06,0.6236088391629526
2016-06-07,0.6225873809368608
2016-06-08,0.6223869692966766
2016-06-09,0.6259337978970761
2016-06-10,0.6280486629818954
2016-06-11,0.6395649311638554
2016-06-12,0.6401234169661727
2016-06-13,0.6229399857721545
2016-06-14,0.6224839497774716
2016-06-15,0.6250638045864787
2016-06-16,0.6261756699727632
2016-06-17,0.6311061695424071
2016-06-18,0.6499383363625523
2016-06-19,0.6448266527453669
2016-06-20,0.6258322115947026
2016-06-21,0.6040949996056548
2016-06-22,0.5840735709252933
2016-06-23,0.5845119953993102
2016-06-24,0.6133060505674894
2016-06-25,0.6422081436402446
2016-06-26,0.6424109829504149
2016-06-27,0.623502749738546
2016-06-28,0.6227931130101391
2016-06-29,0.6248225942064596
2016-06-30,0.6275726604994442
2016-07-01,0.6331501302487236
2016-07-02,0.639895034988885
2016-07-03,0.6403971663333623
2016-07-04,0.6331060209206633
2016-07-05,0.6309381544342341
2016-07-06,0.6319949196221822
2016-07-07,0.6280987457716319
2016-07-08,0.6316222681574605
2016-07-09,0.640704594293121
2016-07-10,0.6411775899312014
2016-07-11,0.6283758180465002
2016-07-12,0.6280807631878484
2016-07-13,0.6284928149803642
2016-07-14,0.6226320382126059
2016-07-15,0.6330995178496829
2016-07-16,0.646912087804085
2016-07-17,0.6455005546788299
2016-07-18,0.6325122703590307
2016-07-19,0.6286360278218821
2016-07-20,0.6337237094388366
2016-07-21,0.6340277744534787
2016-07-22,0.6344371300719744
2016-07-23,0.646003324738395
2016-07-24,0.6449079835297402
2016-07-25,0.6278248512858225
2016-07-26,0.6295164947633688
2016-07-27,0.6305048493306297
2016-07-28,0.6316930074730458
2016-07-29,0.5958439772970379
2016-07-30,0.6012837713963136
2016-07-31,0.6038314170305676
2016-08-01,0.6157176196813332
2016-08-02,0.6286525367049169
2016-08-03,0.6300271883831019
2016-08-04,0.633182467465652
2016-08-05,0.635988393362661
2016-08-06,0.6456389758865934
2016-08-07,0.6463089931546503
2016-08-08,0.6295255180949092
2016-08-09,0.6297144285785778
2016-08-10,0.6301325028718278
2016-08-11,0.6338914276482062
2016-08-12,0.6364757329154795
2016-08-13,0.6444377766181576
2016-08-14,0.6111313902916365
2016-08-15,0.6050214383580734
2016-08-16,0.6291436247416334
2016-08-17,0.632651279497588
2016-08-18,0.6313886895985876
2016-08-19,0.635270326313281
2016-08-20,0.6437861155538728
2016-08-21,0.6025390383618455
2016-08-22,0.5834523267913793
2016-08-23,0.5855061278799059
2016-08-24,0.5837594818312326
2016-08-25,0.5883276830618458
2016-08-26,0.5936971730399829
2016-08-27,0.6040049258940065
2016-08-28,0.606914109409586
2016-08-29,0.5879682632722945
2016-08-30,0.5895715166043574
2016-08-31,0.586169521475924
2016-09-01,0.6324705261991811
2016-09-02,0.634789463736705
2016-09-03,0.6304149121734957
2016-09-04,0.6088858063460854
2016-09-05,0.5901310662109868
2016-09-06,0.5865866805078426
2016-09-07,0.5928826894077134
2016-09-08,0.589021203150445
2016-09-09,0.592298379821562
2016-09-10,0.602643587413194
2016-09-11,0.6073193165264442
2016-09-12,0.6115947858768476
2016-09-13,0.6297025989027286
2016-09-14,0.63128552555135
2016-09-15,0.6321732881136634
2016-09-16,0.6370466756643093
2016-09-17,0.6460072950738234
2016-09-18,0.6442726008079965
2016-09-19,0.6309016347178241
2016-09-20,0.6306208633032543
2016-09-21,0.6330190681390248
2016-09-22,0.6369084162403121
2016-09-23,0.6395219789570852
2016-09-24,0.6329791009167106
2016-09-25,0.6077642857892793
2016-09-26,0.5895179081367925
2016-09-27,0.6236036036418564
2016-09-28,0.6325541030032418
2016-09-29,0.6335551835101194
2016-09-30,0.6341210068146516
2016-10-01,0.6495745631847134
2016-10-02,0.6479222825768064
2016-10-03,0.6339660943884049
2016-10-04,0.632254838989606
2016-10-05,0.6326057423290908
2016-10-06,0.6349214118311762
2016-10-07,0.6405240260139865
2016-10-08,0.6492671517174904
2016-10-09,0.6434267612140491
2016-10-10,0.5902627014283883
2016-10-11,0.6235898999483713
2016-10-12,0.6369776773104803
2016-10-13,0.6338221335163851
2016-10-14,0.6396823730131712
2016-10-15,0.6499307386101015
2016-10-16,0.6501862360634623
2016-10-17,0.6348926503590793
2016-10-18,0.6341997497300194
2016-10-19,0.6356098124792767
2016-10-20,0.6357929001683491
2016-10-21,0.637206492025659
2016-10-22,0.6569132200251588
2016-10-23,0.6561663152022433
2016-10-24,0.6416403712462709
2016-10-25,0.6397335831088218
2016-10-26,0.6352998941589499
2016-10-27,0.6360145104218707
2016-10-28,0.6433498421963096
2016-10-29,0.6528442260453868
2016-10-30,0.652093082542553
2016-10-31,0.6432732523484895
2016-11-01,0.6393558273408728
2016-11-02,0.6368623426849623
2016-11-03,0.6362102610471058
2016-11-04,0.6420124713718667
2016-11-05,0.6339233543644542
2016-11-06,0.6072061723855601
2016-11-07,0.6286047218594539
2016-11-08,0.6334147426560497
2016-11-09,0.6266177452013963
2016-11-10,0.591912726744186
2016-11-11,0.594489316654126
2016-11-12,0.6036395911965453
2016-11-13,0.6074524474756274
2016-11-14,0.5947772365673205
2016-11-15,0.5964578041365491
2016-11-16,0.5901455678693706
2016-11-17,0.5920995615774838
2016-11-18,0.5955377993216275
2016-11-19,0.6466671630429082
2016-11-20,0.6486154098616083
2016-11-21,0.6331281926158306
2016-11-22,0.6357520134275751
2016-11-23,0.6397911456099828
2016-11-24,0.6441235945239141
2016-11-25,0.6439758202129986
2016-11-26,0.6478225244615547
2016-11-27,0.6421570837743933
2016-11-28,0.6280544587236468
2016-11-29,0.6307578346913696
2016-11-30,0.626865096228979
2016-12-01,0.6391027965603576
2016-12-02,0.6432616417167507
2016-12-03,0.6528697814996075
2016-12-04,0.6525319813417947
2016-12-05,0.637294820486185
2016-12-06,0.6377030742987112
2016-12-07,0.6390814730377925
2016-12-08,0.6411865467559881
2016-12-09,0.644016689783459
2016-12-10,0.610793466396045
2016-12-11,0.6132941108729553
2016-12-12,0.5987327222497126
2016-12-13,0.595400116873164
2016-12-14,0.5974291085051011
2016-12-15,0.6011321862195074
2016-12-16,0.6021953133508987
2016-12-17,0.6123103458277678
2016-12-18,0.6438712166371797
2016-12-19,0.6378126148672989
2016-12-20,0.6397467368208337
2016-12-21,0.642543328253478
2016-12-22,0.6437558794954611
2016-12-23,0.6461662083660658
2016-12-24,0.6643317374575116
2016-12-25,0.6761487450952259
2016-12-26,0.6444044894118968
2016-12-27,0.6377217066410729
2016-12-28,0.6381055989340572
2016-12-29,0.641110947721435
2016-12-30,0.640225781695564
2016-12-31,0.6616991964465133
2017-01-01,0.6823056014352119
2017-01-02,0.6538674122741777
2017-01-03,0.6425331066389904
2017-01-04,0.6418016552849141
2017-01-05,0.6413148010210963
2017-01-06,0.6452813849586544
2017-01-07,0.6549700258378109
2017-01-08,0.6536327779449628
2017-01-09,0.6427291661308597
2017-01-10,0.6440940638208915
2017-01-11,0.6454347286180121
2017-01-12,0.645267756221312
2017-01-13,0.6498263925117799
2017-01-14,0.6589910104763842
2017-01-15,0.6583904270793317
2017-01-16,0.6473096798295455
2017-01-17,0.6448566488584082
2017-01-18,0.6471238595048033
2017-01-19,0.6473502511548056
2017-01-20,0.6486112222897299
2017-01-21,0.6567610246307091
2017-01-22,0.6565553965463751
2017-01-23,0.6416412459531299
2017-01-24,0.6426770571971914
2017-01-25,0.645484519800665
2017-01-26,0.6484446923424467
2017-01-27,0.6524312347530415
2017-01-28,0.6607690733211473
2017-01-29,0.6569528725407418
2017-01-30,0.6443692751202613
2017-01-31,0.645980701330351
2017-02-01,0.6504115081593289
2017-02-02,0.6497203059995784
2017-02-03,0.6524460999531152
2017-02-04,0.6605750898543217
2017-02-05,0.6605857623643246
2017-02-06,0.6455265668863073
2017-02-07,0.6461220373484335
2017-02-08,0.6496893427912651
2017-02-09,0.6497049461893227
2017-02-10,0.6534628350999306
2017-02-11,0.6632346186356907
2017-02-12,0.662819719645831
2017-02-13,0.6518032005817233
2017-02-14,0.6666882076737763
2017-02-15,0.6563749338653911
2017-02-16,0.6512488369370807
2017-02-17,0.6535976202362235
2017-02-18,0.661974757002439
2017-02-19,0.6634215798602356
2017-02-20,0.6511166973206335
2017-02-21,0.6491833059510067
2017-02-22,0.6517856640737008
2017-02-23,0.6526104661864308
2017-02-24,0.6568070898595294
2017-02-25,0.6646978983645724
2017-02-26,0.6642555417335296
2017-02-27,0.6526797332588425
2017-02-28,0.6460883675972569
2017-03-01,0.6542197709183695
2017-03-02,0.6541171382428869
2017-03-03,0.6570251802029373
2017-03-04,0.661931991721684
2017-03-05,0.6638260086779489
2017-03-06,0.651208182406429
2017-03-07,0.6511468042908076
2017-03-08,0.6595903756894581
2017-03-09,0.6552788457563754
2017-03-10,0.657106257737117
2017-03-11,0.6655737390757462
2017-03-12,0.665778459126666
2017-03-13,0.652812623496954
2017-03-14,0.651598070683934
2017-03-15,0.652385337061119
2017-03-16,0.6532062225940635
2017-03-17,0.6597962700328186
2017-03-18,0.665963716462168
2017-03-19,0.6670736195283369
2017-03-20,0.656882212950698
2017-03-21,0.65211022005666
2017-03-22,0.6539129484983564
2017-03-23,0.6506440752504276
2017-03-24,0.6510535065917552
2017-03-25,0.6658542034956929
2017-03-26,0.665377101897517
2017-03-27,0.6521649093607346
2017-03-28,0.6529953552808722
2017-03-29,0.6542056240820634
2017-03-30,0.6544348472349724
2017-03-31,0.6569881190029404
2017-04-01,0.6654053184376932
2017-04-02,0.665849691802285
2017-04-03,0.6521188484525308
2017-04-04,0.6506321058747934
2017-04-05,0.6524387142592358
2017-04-06,0.6525312764811616
2017-04-07,0.6560714845443958
2017-04-08,0.6658543509116015
2017-04-09,0.6674261482040508
2017-04-10,0.654183301692404
2017-04-11,0.652099788974656
2017-04-12,0.6548228928701529
2017-04-13,0.6546288436824146
2017-04-14,0.6609802925686148
2017-04-15,0.6651237110564107
2017-04-16,0.6708742448796073
2017-04-17,0.6512799061095208
2017-04-18,0.6506860876831282
2017-04-19,0.6535933117836269
2017-04-20,0.6556655644336851
2017-04-21,0.6601121401174805
2017-04-22,0.6681214279636333
2017-04-23,0.6682699235778731
2017-04-24,0.6552492012567842
2017-04-25,0.6531215550925814
2017-04-26,0.6527635810159567
2017-04-27,0.6544849126012988
2017-04-28,0.6592483718312812
2017-04-29,0.6667316031768967
2017-04-30,0.6662365596880666
2017-05-01,0.6602274080402092
2017-05-02,0.6567002078753978
2017-05-03,0.6589229861324963
2017-05-04,0.6587915328425973
2017-05-05,0.6604330522313907
2017-05-06,0.668704033152283
2017-05-07,0.6671114252279622
2017-05-08,0.6541759943397976
2017-05-09,0.6543246118672923
2017-05-10,0.6575374054224133
2017-05-11,0.6551967370725587
2017-05-12,0.6587051194133732
2017-05-13,0.6667294236674643
2017-05-14,0.6752942978981553
2017-05-15,0.6558032881052855
2017-05-16,0.6544089201028054
2017-05-17,0.6552864063821091
2017-05-18,0.6546332543954597
2017-05-19,0.6568249192630897
2017-05-20,0.6695997419761747
2017-05-21,0.6694135885696147
2017-05-22,0.6534124692339429
2017-05-23,0.6533310034169374
2017-05-24,0.6559679810867404
2017-05-25,0.6557461676857927
2017-05-26,0.6604381851385063
2017-05-27,0.6696097168741366
2017-05-28,0.6695133260271511
2017-05-29,0.6612517637604851
