date,symbol,high,low,open,close
2016-05-18,GOLDBLN,1281.11,1266.56,1274.04,1271.28
2016-05-19,GOLDBLN,1260.92,1244.0,1253.3,1249.49
2016-05-20,GOLDBLN,1259.6,1248.32,1254.5,1252.68
2016-05-21,GOLDBLN,1259.6,1248.32,1254.5,1252.68
2016-05-22,GOLDBLN,1259.6,1248.32,1254.5,1252.68
2016-05-23,GOLDBLN,1255.61,1242.63,1250.29,1248.18
2016-05-24,GOLDBLN,1250.76,1232.85,1244.91,1234.62
2016-05-25,GOLDBLN,1229.81,1217.25,1225.4,1222.24
2016-05-26,GOLDBLN,1233.61,1221.38,1229.99,1222.85
2016-05-27,GOLDBLN,1223.45,1209.85,1220.61,1211.9
2016-05-28,GOLDBLN,1223.45,1209.85,1220.61,1211.9
2016-05-29,GOLDBLN,1223.45,1209.85,1220.61,1211.9
2016-05-30,GOLDBLN,1213.45,1199.6,1220.61,1206.44
2016-05-31,GOLDBLN,1216.2,1205.65,1213.45,1214.28
2016-06-01,GOLDBLN,1220.3,1208.7,1215.5,1210.07
2016-06-02,GOLDBLN,1217.6,1209.54,1214.9,1210.55
2016-06-03,GOLDBLN,1243.2,1206.6,1211.63,1239.88
2016-06-04,GOLDBLN,1243.2,1206.6,1211.63,1239.88
2016-06-05,GOLDBLN,1243.2,1206.6,1211.63,1239.88
2016-06-06,GOLDBLN,1248.4,1239.55,1241.69,1245.6
2016-06-07,GOLDBLN,1246.21,1234.45,1241.9,1241.38
2016-06-08,GOLDBLN,1263.81,1242.7,1249.16,1259.49
2016-06-09,GOLDBLN,1269.66,1256.81,1261.4,1269.65
2016-06-10,GOLDBLN,1277.7,1264.07,1265.61,1273.59
2016-06-11,GOLDBLN,1277.7,1264.07,1265.61,1273.59
2016-06-12,GOLDBLN,1277.7,1264.07,1265.61,1273.59
2016-06-13,GOLDBLN,1287.0,1272.3,1282.9,1282.07
2016-06-14,GOLDBLN,1289.8,1276.0,1279.79,1285.88
2016-06-15,GOLDBLN,1286.85,1278.05,1285.85,1283.38
2016-06-16,GOLDBLN,1315.55,1291.41,1302.9,1310.47
2016-06-17,GOLDBLN,1278.96,1279.73,1283.15,1287.05
2016-06-18,GOLDBLN,1278.96,1279.73,1283.15,1287.05
2016-06-19,GOLDBLN,1278.96,1279.73,1283.15,1287.05
2016-06-20,GOLDBLN,1291.96,1277.34,1283.45,1285.38
2016-06-21,GOLDBLN,1294.0,1265.4,1283.35,1270.55
2016-06-22,GOLDBLN,1270.6,1261.01,1263.5,1266.97
2016-06-23,GOLDBLN,1271.25,1257.91,1265.7,1263.69
2016-06-24,GOLDBLN,1358.2,1251.16,1319.94,1313.88
2016-06-25,GOLDBLN,1358.2,1251.16,1319.94,1313.88
2016-06-26,GOLDBLN,1358.2,1251.16,1319.94,1313.88
2016-06-27,GOLDBLN,1335.3,1321.93,1327.9,1323.62
2016-06-28,GOLDBLN,1326.0,1305.23,1317.84,1311.84
2016-06-29,GOLDBLN,1327.85,1310.9,1320.9,1323.38
2016-06-30,GOLDBLN,1322.0,1312.55,1316.44,1321.07
2016-07-01,GOLDBLN,1341.4,1320.5,1334.0,1335.97
2016-07-02,GOLDBLN,1341.4,1320.5,1334.0,1335.97
2016-07-03,GOLDBLN,1341.4,1320.5,1334.0,1335.97
2016-07-04,GOLDBLN,1357.6,1337.96,1349.9,1351.1
2016-07-05,GOLDBLN,1352.56,1337.98,1342.53,1345.34
2016-07-06,GOLDBLN,1374.91,1355.85,1370.5,1368.74
2016-07-07,GOLDBLN,1369.86,1350.4,1368.19,1356.83
2016-07-08,GOLDBLN,1368.69,1335.68,1357.9,1355.69
2016-07-09,GOLDBLN,1368.69,1335.68,1357.9,1355.69
2016-07-10,GOLDBLN,1368.69,1335.68,1357.9,1355.69
2016-07-11,GOLDBLN,1374.71,1350.8,1363.1,1359.57
2016-07-12,GOLDBLN,1357.8,1340.26,1356.1,1342.44
2016-07-13,GOLDBLN,1345.2,1327.3,1338.96,1340.28
2016-07-14,GOLDBLN,1346.7,1319.82,1334.15,1329.41
2016-07-15,GOLDBLN,1336.2,1322.15,1333.7,1327.57
2016-07-16,GOLDBLN,1336.2,1322.15,1333.7,1327.57
2016-07-17,GOLDBLN,1336.2,1322.15,1333.7,1327.57
2016-07-18,GOLDBLN,1335.3,1323.44,1329.43,1329.56
2016-07-19,GOLDBLN,1334.88,1325.2,1328.1,1330.74
2016-07-20,GOLDBLN,1335.9,1313.26,1330.07,1318.23
2016-07-21,GOLDBLN,1324.51,1310.56,1316.76,1322.53
2016-07-22,GOLDBLN,1333.85,1319.2,1326.05,1320.71
2016-07-23,GOLDBLN,1333.85,1319.2,1326.05,1320.71
2016-07-24,GOLDBLN,1333.85,1319.2,1326.05,1320.71
2016-07-25,GOLDBLN,1323.72,1312.03,1318.2,1317.78
2016-07-26,GOLDBLN,1324.6,1313.35,1319.2,1320.47
2016-07-27,GOLDBLN,1329.2,1315.3,1318.2,1328.07
2016-07-28,GOLDBLN,1345.21,1335.15,1339.39,1337.79
2016-07-29,GOLDBLN,1349.64,1329.68,1334.0,1349.09
2016-07-30,GOLDBLN,1349.64,1329.68,1334.0,1349.09
2016-07-31,GOLDBLN,1349.64,1329.68,1334.0,1349.09
2016-08-01,GOLDBLN,1351.55,1345.88,1347.9,1349.98
2016-08-02,GOLDBLN,1367.33,1346.58,1351.93,1367.38
2016-08-03,GOLDBLN,1366.45,1353.76,1362.96,1357.29
2016-08-04,GOLDBLN,1365.05,1348.5,1352.88,1363.4
2016-08-05,GOLDBLN,1364.8,1336.46,1364.35,1339.5
2016-08-06,GOLDBLN,1364.8,1336.46,1364.35,1339.5
2016-08-07,GOLDBLN,1364.8,1336.46,1364.35,1339.5
2016-08-08,GOLDBLN,1338.24,1329.55,1336.9,1335.57
2016-08-09,GOLDBLN,1342.8,1330.03,1351.4,1340.08
2016-08-10,GOLDBLN,1357.17,1339.9,1351.4,1344.7
2016-08-11,GOLDBLN,1353.3,1340.0,1343.0,1352.57
2016-08-12,GOLDBLN,1355.8,1334.7,1340.22,1353.43
2016-08-13,GOLDBLN,1355.8,1334.7,1340.22,1353.43
2016-08-14,GOLDBLN,1355.8,1334.7,1340.22,1353.43
2016-08-15,GOLDBLN,1343.77,1335.51,1339.49,1342.06
2016-08-16,GOLDBLN,1358.01,1339.1,1347.62,1348.07
2016-08-17,GOLDBLN,1347.86,1340.5,1343.6,1346.22
2016-08-18,GOLDBLN,1356.2,1345.44,1353.35,1349.8
2016-08-19,GOLDBLN,1352.88,1337.37,1347.8,1345.42
2016-08-20,GOLDBLN,1352.88,1337.37,1347.8,1345.42
2016-08-21,GOLDBLN,1352.88,1337.37,1347.8,1345.42
2016-08-22,GOLDBLN,1340.9,1331.35,1333.45,1338.71
2016-08-23,GOLDBLN,1344.7,1344.9,1339.16,1339.69
2016-08-24,GOLDBLN,1340.02,1324.31,1337.34,1327.49
2016-08-25,GOLDBLN,1327.0,1317.46,1326.47,1323.07
2016-08-26,GOLDBLN,1341.06,1319.46,1324.34,1334.07
2016-08-27,GOLDBLN,1341.06,1319.46,1324.34,1334.07
2016-08-28,GOLDBLN,1341.06,1319.46,1324.34,1334.07
2016-08-29,GOLDBLN,1322.71,1314.7,1318.9,1322.42
2016-08-30,GOLDBLN,1325.2,1316.3,1322.76,1318.11
2016-08-31,GOLDBLN,1316.04,1304.91,1314.05,1307.93
2016-09-01,GOLDBLN,1315.06,1301.91,1309.05,1312.72
2016-09-02,GOLDBLN,1328.73,1309.15,1312.54,1318.55
2016-09-03,GOLDBLN,1328.73,1309.15,1312.54,1318.55
2016-09-04,GOLDBLN,1328.73,1309.15,1312.54,1318.55
2016-09-05,GOLDBLN,1328.57,1321.56,1325.55,1326.67
2016-09-06,GOLDBLN,1342.14,1324.45,1327.01,1340.74
2016-09-07,GOLDBLN,1352.65,1342.38,1350.9,1344.94
2016-09-08,GOLDBLN,1349.38,1340.9,1347.08,1344.34
2016-09-09,GOLDBLN,1339.57,1329.94,1338.0,1333.94
2016-09-10,GOLDBLN,1339.57,1329.94,1338.0,1333.94
2016-09-11,GOLDBLN,1339.57,1329.94,1338.0,1333.94
2016-09-12,GOLDBLN,1330.2,1321.56,1329.55,1324.57
2016-09-13,GOLDBLN,1332.2,1321.79,1329.42,1324.95
2016-09-14,GOLDBLN,1325.88,1315.76,1321.96,1323.45
2016-09-15,GOLDBLN,1327.08,1309.25,1321.84,1319.88
2016-09-16,GOLDBLN,1318.06,1306.26,1314.97,1311.22
2016-09-17,GOLDBLN,1318.06,1306.26,1314.97,1311.22
2016-09-18,GOLDBLN,1318.06,1306.26,1314.97,1311.22
2016-09-19,GOLDBLN,1318.15,1309.1,1316.15,1313.41
2016-09-20,GOLDBLN,1318.0,1311.81,1315.93,1315.31
2016-09-21,GOLDBLN,1329.42,1308.2,1314.5,1325.9
2016-09-22,GOLDBLN,1340.48,1330.93,1331.83,1339.53
2016-09-23,GOLDBLN,1340.66,1333.19,1335.15,1339.71
2016-09-24,GOLDBLN,1340.66,1333.19,1335.15,1339.71
2016-09-25,GOLDBLN,1340.66,1333.19,1335.15,1339.71
2016-09-26,GOLDBLN,1342.05,1332.15,1334.56,1341.19
2016-09-27,GOLDBLN,1339.56,1325.85,1334.58,1327.15
2016-09-28,GOLDBLN,1327.56,1317.71,1325.79,1319.86
2016-09-29,GOLDBLN,1325.8,1315.67,1323.16,1317.4
2016-09-30,GOLDBLN,1328.07,1316.72,1324.07,1321.51
2016-10-01,GOLDBLN,1328.07,1316.72,1324.07,1321.51
2016-10-02,GOLDBLN,1328.07,1316.72,1324.07,1321.51
2016-10-03,GOLDBLN,1319.6,1310.6,1315.05,1311.74
2016-10-04,GOLDBLN,1313.04,1281.31,1311.33,1283.52
2016-10-05,GOLDBLN,1276.97,1266.25,1273.4,1269.72
2016-10-06,GOLDBLN,1269.42,1250.4,1265.59,1251.44
2016-10-07,GOLDBLN,1265.25,1250.36,1252.59,1253.36
2016-10-08,GOLDBLN,1265.25,1250.36,1252.59,1253.36
2016-10-09,GOLDBLN,1265.25,1250.36,1252.59,1253.36
2016-10-10,GOLDBLN,1264.96,1256.2,1263.55,1259.81
2016-10-11,GOLDBLN,1262.16,1252.35,1258.32,1256.73
2016-10-12,GOLDBLN,1258.66,1249.71,1255.53,1251.91
2016-10-13,GOLDBLN,1261.78,1252.9,1261.26,1257.76
2016-10-14,GOLDBLN,1259.15,1247.01,1256.0,1253.45
2016-10-15,GOLDBLN,1259.15,1247.01,1256.0,1253.45
2016-10-16,GOLDBLN,1259.15,1247.01,1256.0,1253.45
2016-10-17,GOLDBLN,1257.17,1249.75,1254.99,1256.66
2016-10-18,GOLDBLN,1263.89,1254.3,1258.43,1261.74
2016-10-19,GOLDBLN,1273.34,1259.74,1261.91,1272.15
2016-10-20,GOLDBLN,1273.82,1264.41,1270.45,1266.51
2016-10-21,GOLDBLN,1267.93,1260.7,1264.35,1266.05
2016-10-22,GOLDBLN,1267.93,1260.7,1264.35,1266.05
2016-10-23,GOLDBLN,1267.93,1260.7,1264.35,1266.05
2016-10-24,GOLDBLN,1271.87,1260.37,1265.15,1261.59
2016-10-25,GOLDBLN,1273.36,1261.9,1266.9,1272.55
2016-10-26,GOLDBLN,1276.51,1266.61,1273.78,1268.58
2016-10-27,GOLDBLN,1272.67,1264.9,1268.46,1268.47
2016-10-28,GOLDBLN,1273.52,1262.04,1268.94,1270.03
2016-10-29,GOLDBLN,1273.52,1262.04,1268.94,1270.03
2016-10-30,GOLDBLN,1273.52,1262.04,1268.94,1270.03
2016-10-31,GOLDBLN,1279.54,1271.25,1276.04,1273.88
2016-11-01,GOLDBLN,1289.53,1275.2,1279.53,1288.8
2016-11-02,GOLDBLN,1304.99,1287.0,1294.14,1304.91
2016-11-03,GOLDBLN,1306.4,1285.01,1301.6,1298.72
2016-11-04,GOLDBLN,1306.61,1294.15,1295.08,1303.82
2016-11-05,GOLDBLN,1306.61,1294.15,1295.08,1303.82
2016-11-06,GOLDBLN,1306.61,1294.15,1295.08,1303.82
2016-11-07,GOLDBLN,1295.8,1279.3,1289.54,1280.9
2016-11-08,GOLDBLN,1290.45,1278.42,1284.51,1281.09
2016-11-09,GOLDBLN,1337.4,1269.18,1321.15,1288.9
2016-11-10,GOLDBLN,1292.14,1261.81,1287.84,1265.38
2016-11-11,GOLDBLN,1265.4,1225.8,1263.23,1228.5
2016-11-12,GOLDBLN,1265.4,1225.8,1263.23,1228.5
2016-11-13,GOLDBLN,1265.4,1225.8,1263.23,1228.5
2016-11-14,GOLDBLN,1231.16,1211.08,1219.66,1215.63
2016-11-15,GOLDBLN,1231.43,1218.96,1226.8,1225.29
2016-11-16,GOLDBLN,1233.07,1221.2,1229.95,1225.91
2016-11-17,GOLDBLN,1231.41,1222.15,1226.55,1228.0
2016-11-18,GOLDBLN,1217.75,1203.52,1208.83,1207.53
2016-11-19,GOLDBLN,1217.75,1203.52,1208.83,1207.53
2016-11-20,GOLDBLN,1217.75,1203.52,1208.83,1207.53
2016-11-21,GOLDBLN,1217.63,1205.36,1213.77,1213.97
2016-11-22,GOLDBLN,1221.06,1205.86,1215.37,1209.69
2016-11-23,GOLDBLN,1214.93,1181.45,1214.68,1187.31
2016-11-24,GOLDBLN,1190.54,1180.99,1186.4,1186.05
2016-11-25,GOLDBLN,1193.21,1171.21,1182.44,1184.53
2016-11-26,GOLDBLN,1193.21,1171.21,1182.44,1184.53
2016-11-27,GOLDBLN,1193.21,1171.21,1182.44,1184.53
2016-11-28,GOLDBLN,1197.54,1182.9,1191.48,1191.87
2016-11-29,GOLDBLN,1194.94,1180.85,1192.24,1185.88
2016-11-30,GOLDBLN,1194.95,1172.26,1189.26,1173.76
2016-12-01,GOLDBLN,1176.69,1160.38,1175.74,1167.89
2016-12-02,GOLDBLN,1177.99,1166.16,1173.96,1175.0
2016-12-03,GOLDBLN,1177.99,1166.16,1173.96,1175.0
2016-12-04,GOLDBLN,1177.99,1166.16,1173.96,1175.0
2016-12-05,GOLDBLN,1187.71,1157.0,1174.55,1163.88
2016-12-06,GOLDBLN,1175.3,1169.0,1170.55,1171.23
2016-12-07,GOLDBLN,1180.11,1165.25,1167.94,1176.94
2016-12-08,GOLDBLN,1178.53,1168.79,1176.17,1170.52
2016-12-09,GOLDBLN,1172.1,1159.88,1169.55,1162.9
2016-12-10,GOLDBLN,1172.1,1159.88,1169.55,1162.9
2016-12-11,GOLDBLN,1172.1,1159.88,1169.55,1162.9
2016-12-12,GOLDBLN,1162.28,1151.34,1158.03,1159.52
2016-12-13,GOLDBLN,1164.78,1154.33,1161.84,1159.75
2016-12-14,GOLDBLN,1164.97,1157.75,1162.1,1163.43
2016-12-15,GOLDBLN,1144.4,1124.3,1141.28,1126.52
2016-12-16,GOLDBLN,1136.17,1126.36,1133.4,1131.56
2016-12-17,GOLDBLN,1136.17,1126.36,1133.4,1131.56
2016-12-18,GOLDBLN,1136.17,1126.36,1133.4,1131.56
2016-12-19,GOLDBLN,1142.32,1133.76,1141.64,1139.66
2016-12-20,GOLDBLN,1139.68,1125.23,1134.15,1127.47
2016-12-21,GOLDBLN,1137.12,1128.9,1136.34,1131.86
2016-12-22,GOLDBLN,1134.08,1127.52,1131.27,1132.5
2016-12-23,GOLDBLN,1135.74,1127.79,1131.26,1133.5
2016-12-24,GOLDBLN,1135.74,1127.79,1131.26,1133.5
2016-12-25,GOLDBLN,1135.74,1127.79,1131.26,1133.5
2016-12-26,GOLDBLN,1135.74,1127.79,1131.26,1133.5
2016-12-27,GOLDBLN,1148.98,1131.35,1139.65,1136.73
2016-12-28,GOLDBLN,1144.44,1136.14,1143.84,1139.03
2016-12-29,GOLDBLN,1156.46,1140.73,1149.77,1146.59
2016-12-30,GOLDBLN,1163.14,1155.18,1160.77,1157.49
2016-12-31,GOLDBLN,1163.14,1155.18,1160.77,1157.49
2017-01-01,GOLDBLN,1163.14,1155.18,1160.77,1157.49
2017-01-02,GOLDBLN,1163.14,1155.18,1160.77,1157.49
2017-01-03,GOLDBLN,1158.76,1145.68,1157.64,1156.11
2017-01-04,GOLDBLN,1167.83,1155.95,1162.58,1164.57
2017-01-05,GOLDBLN,1183.7,1162.29,1178.74,1183.56
2017-01-06,GOLDBLN,1181.4,1171.05,1174.61,1174.35
2017-01-07,GOLDBLN,1181.4,1171.05,1174.61,1174.35
2017-01-08,GOLDBLN,1181.4,1171.05,1174.61,1174.35
2017-01-09,GOLDBLN,1181.79,1171.78,1174.24,1179.84
2017-01-10,GOLDBLN,1190.46,1179.75,1185.81,1188.08
2017-01-11,GOLDBLN,1191.32,1176.94,1190.5,1179.73
2017-01-12,GOLDBLN,1206.98,1190.91,1200.98,1203.63
2017-01-13,GOLDBLN,1200.8,1187.53,1195.6,1194.8
2017-01-14,GOLDBLN,1200.8,1187.53,1195.6,1194.8
2017-01-15,GOLDBLN,1200.8,1187.53,1195.6,1194.8
2017-01-16,GOLDBLN,1207.86,1197.8,1206.19,1202.46
2017-01-17,GOLDBLN,1218.64,1202.3,1211.56,1215.3
2017-01-18,GOLDBLN,1217.5,1209.74,1213.49,1215.48
2017-01-19,GOLDBLN,1205.93,1195.47,1202.23,1201.54
2017-01-20,GOLDBLN,1209.07,1198.28,1208.04,1202.07
2017-01-21,GOLDBLN,1209.07,1198.28,1208.04,1202.07
2017-01-22,GOLDBLN,1209.07,1198.28,1208.04,1202.07
2017-01-23,GOLDBLN,1219.44,1209.17,1215.8,1216.39
2017-01-24,GOLDBLN,1219.59,1211.15,1214.84,1213.23
2017-01-25,GOLDBLN,1209.75,1192.74,1203.55,1197.34
2017-01-26,GOLDBLN,1202.6,1184.03,1196.46,1187.13
2017-01-27,GOLDBLN,1190.11,1180.65,1182.22,1188.74
2017-01-28,GOLDBLN,1190.11,1180.65,1182.22,1188.74
2017-01-29,GOLDBLN,1190.11,1180.65,1182.22,1188.74
2017-01-30,GOLDBLN,1199.5,1187.77,1192.21,1196.19
2017-01-31,GOLDBLN,1215.37,1193.71,1199.95,1211.49
2017-02-01,GOLDBLN,1213.2,1197.73,1207.52,1202.92
2017-02-02,GOLDBLN,1225.3,1208.15,1213.8,1217.06
2017-02-03,GOLDBLN,1221.4,1207.1,1213.2,1217.97
2017-02-04,GOLDBLN,1221.4,1207.1,1213.2,1217.97
2017-02-05,GOLDBLN,1221.4,1207.1,1213.2,1217.97
2017-02-06,GOLDBLN,1230.14,1218.9,1223.88,1228.9
2017-02-07,GOLDBLN,1235.62,1227.33,1233.22,1234.01
2017-02-08,GOLDBLN,1244.67,1229.9,1231.04,1241.19
2017-02-09,GOLDBLN,1244.13,1231.0,1239.4,1234.82
2017-02-10,GOLDBLN,1233.06,1221.02,1224.19,1231.31
2017-02-11,GOLDBLN,1233.06,1221.02,1224.19,1231.31
2017-02-12,GOLDBLN,1233.06,1221.02,1224.19,1231.31
2017-02-13,GOLDBLN,1232.27,1218.98,1231.31,1223.19
2017-02-14,GOLDBLN,1234.46,1221.35,1229.8,1226.18
2017-02-15,GOLDBLN,1230.22,1216.41,1226.15,1227.39
2017-02-16,GOLDBLN,1242.33,1231.65,1232.85,1242.19
2017-02-17,GOLDBLN,1243.77,1235.97,1237.55,1237.68
2017-02-18,GOLDBLN,1243.77,1235.97,1237.55,1237.68
2017-02-19,GOLDBLN,1243.77,1235.97,1237.55,1237.68
2017-02-20,GOLDBLN,1238.91,1232.24,1234.33,1237.74
2017-02-21,GOLDBLN,1237.68,1225.73,1234.99,1234.68
2017-02-22,GOLDBLN,1240.34,1231.9,1234.66,1233.57
2017-02-23,GOLDBLN,1251.14,1235.13,1236.6,1249.23
2017-02-24,GOLDBLN,1260.1,1247.15,1253.15,1255.34
2017-02-25,GOLDBLN,1260.1,1247.15,1253.15,1255.34
2017-02-26,GOLDBLN,1260.1,1247.15,1253.15,1255.34
2017-02-27,GOLDBLN,1263.8,1252.7,1257.36,1262.24
2017-02-28,GOLDBLN,1258.3,1249.84,1253.96,1256.64
2017-03-01,GOLDBLN,1249.18,1236.45,1243.91,1245.18
2017-03-02,GOLDBLN,1249.78,1235.46,1244.6,1241.78
2017-03-03,GOLDBLN,1236.2,1222.73,1232.15,1224.99
2017-03-04,GOLDBLN,1236.2,1222.73,1232.15,1224.99
2017-03-05,GOLDBLN,1236.2,1222.73,1232.15,1224.99
2017-03-06,GOLDBLN,1236.77,1226.2,1232.49,1227.48
2017-03-07,GOLDBLN,1227.14,1216.19,1225.45,1218.9
2017-03-08,GOLDBLN,1218.6,1206.05,1217.03,1208.09
2017-03-09,GOLDBLN,1209.1,1201.02,1206.34,1202.59
2017-03-10,GOLDBLN,1206.36,1194.55,1197.96,1200.3
2017-03-11,GOLDBLN,1206.36,1194.55,1197.96,1200.3
2017-03-12,GOLDBLN,1206.36,1194.55,1197.96,1200.3
2017-03-13,GOLDBLN,1211.16,1201.97,1211.2,1205.47
2017-03-14,GOLDBLN,1207.63,1200.04,1201.89,1205.6
2017-03-15,GOLDBLN,1205.25,1197.18,1204.28,1200.04
2017-03-16,GOLDBLN,1233.13,1217.45,1226.67,1229.15
2017-03-17,GOLDBLN,1231.7,1224.31,1227.87,1229.38
2017-03-18,GOLDBLN,1231.7,1224.31,1227.87,1229.38
2017-03-19,GOLDBLN,1231.7,1224.31,1227.87,1229.38
2017-03-20,GOLDBLN,1235.5,1228.76,1234.25,1234.16
2017-03-21,GOLDBLN,1244.34,1226.32,1230.24,1243.28
2017-03-22,GOLDBLN,1250.51,1243.39,1247.63,1249.08
2017-03-23,GOLDBLN,1253.12,1242.34,1247.4,1243.82
2017-03-24,GOLDBLN,1249.63,1240.35,1242.76,1248.59
2017-03-25,GOLDBLN,1249.63,1240.35,1242.76,1248.59
2017-03-26,GOLDBLN,1249.63,1240.35,1242.76,1248.59
2017-03-27,GOLDBLN,1261.03,1247.19,1257.4,1255.84
2017-03-28,GOLDBLN,1258.35,1250.45,1253.62,1255.28
2017-03-29,GOLDBLN,1254.37,1246.75,1249.2,1252.41
2017-03-30,GOLDBLN,1253.8,1244.05,1250.02,1249.81
2017-03-31,GOLDBLN,1247.53,1239.55,1242.3,1247.25
2017-04-01,GOLDBLN,1247.53,1239.55,1242.3,1247.25
2017-04-02,GOLDBLN,1247.53,1239.55,1242.3,1247.25
2017-04-03,GOLDBLN,1253.7,1244.05,1247.72,1253.4
2017-04-04,GOLDBLN,1261.15,1253.71,1256.17,1256.81
2017-04-05,GOLDBLN,1257.28,1243.35,1254.95,1248.05
2017-04-06,GOLDBLN,1258.96,1249.35,1254.41,1252.07
2017-04-07,GOLDBLN,1270.46,1250.3,1265.63,1265.7
2017-04-08,GOLDBLN,1270.46,1250.3,1265.63,1265.7
2017-04-09,GOLDBLN,1270.46,1250.3,1265.63,1265.7
2017-04-10,GOLDBLN,1255.86,1247.0,1254.05,1251.91
2017-04-11,GOLDBLN,1273.8,1252.9,1257.0,1272.17
2017-04-12,GOLDBLN,1279.8,1271.94,1274.31,1275.38
2017-04-13,GOLDBLN,1288.64,1281.35,1285.07,1285.59
2017-04-14,GOLDBLN,1288.64,1281.35,1285.07,1285.59
2017-04-15,GOLDBLN,1288.64,1281.35,1285.07,1285.59
2017-04-16,GOLDBLN,1288.64,1281.35,1285.07,1285.59
2017-04-17,GOLDBLN,1295.42,1285.33,1288.3,1290.87
2017-04-18,GOLDBLN,1289.8,1279.02,1283.94,1287.53
2017-04-19,GOLDBLN,1290.76,1275.73,1284.85,1280.8
2017-04-20,GOLDBLN,1283.29,1276.79,1279.56,1282.53
2017-04-21,GOLDBLN,1287.24,1277.93,1280.22,1285.89
2017-04-22,GOLDBLN,1287.24,1277.93,1280.22,1285.89
2017-04-23,GOLDBLN,1287.24,1277.93,1280.22,1285.89
2017-04-24,GOLDBLN,1277.37,1265.9,1272.4,1273.57
2017-04-25,GOLDBLN,1278.17,1265.18,1273.19,1268.07
2017-04-26,GOLDBLN,1266.45,1260.9,1263.03,1264.28
2017-04-27,GOLDBLN,1269.63,1260.71,1267.25,1265.22
2017-04-28,GOLDBLN,1268.53,1262.8,1265.18,1267.86
2017-04-29,GOLDBLN,1268.53,1262.8,1265.18,1267.86
2017-04-30,GOLDBLN,1268.53,1262.8,1265.18,1267.86
2017-05-01,GOLDBLN,1271.1,1261.05,1262.85,1263.15
2017-05-02,GOLDBLN,1257.78,1251.37,1256.09,1254.62
2017-05-03,GOLDBLN,1256.88,1244.93,1255.65,1249.04
2017-05-04,GOLDBLN,1241.27,1225.2,1235.66,1229.69
2017-05-05,GOLDBLN,1235.64,1226.05,1233.37,1227.71
2017-05-06,GOLDBLN,1235.64,1226.05,1233.37,1227.71
2017-05-07,GOLDBLN,1235.64,1226.05,1233.37,1227.71
2017-05-08,GOLDBLN,1236.6,1224.86,1229.89,1228.74
2017-05-09,GOLDBLN,1228.61,1215.99,1227.13,1217.79
2017-05-10,GOLDBLN,1225.65,1220.05,1222.45,1221.19
2017-05-11,GOLDBLN,1227.7,1217.31,1221.35,1224.45
2017-05-12,GOLDBLN,1231.76,1224.64,1226.96,1229.69
2017-05-13,GOLDBLN,1231.76,1224.64,1226.96,1229.69
2017-05-14,GOLDBLN,1231.76,1224.64,1226.96,1229.69
2017-05-15,GOLDBLN,1237.26,1226.7,1231.65,1234.2
2017-05-16,GOLDBLN,1239.1,1230.11,1234.04,1237.44
2017-05-17,GOLDBLN,1260.11,1235.9,1243.7,1257.9
2017-05-18,GOLDBLN,1265.04,1249.63,1259.33,1253.8
2017-05-19,GOLDBLN,1255.93,1246.11,1249.84,1253.47
2017-05-20,GOLDBLN,1255.93,1246.11,1249.84,1253.47
2017-05-21,GOLDBLN,1255.93,1246.11,1249.84,1253.47
2017-05-22,GOLDBLN,1260.74,1251.21,1253.49,1260.24
2017-05-23,GOLDBLN,1263.78,1257.87,1262.6,1260.28
2017-05-24,GOLDBLN,1254.31,1247.25,1249.14,1253.26
2017-05-25,GOLDBLN,1259.69,1253.5,1259.4,1256.49
2017-05-26,GOLDBLN,1268.17,1252.5,1257.4,1267.52
2017-05-27,GOLDBLN,1268.17,1252.5,1257.4,1267.52
2017-05-28,GOLDBLN,1268.17,1252.5,1257.4,1267.52
2017-05-29,GOLDBLN,1268.75,1264.75,1265.91,1267.45
2017-05-30,GOLDBLN,1270.47,1259.01,1267.83,1262.54
2017-05-31,GOLDBLN,1268.4,1258.75,1261.5,1267.97
2017-06-01,GOLDBLN,1270.34,1261.11,1267.29,1263.99
2017-06-02,GOLDBLN,1278.7,1258.6,1260.64,1278.28
2017-06-03,GOLDBLN,1278.7,1258.6,1260.64,1278.28
2017-06-04,GOLDBLN,1278.7,1258.6,1260.64,1278.28
2017-06-05,GOLDBLN,1283.27,1278.4,1279.93,1280.69
2017-06-06,GOLDBLN,1295.17,1278.94,1287.1,1295.28
2017-06-07,GOLDBLN,1294.78,1287.5,1292.0,1293.47
2017-06-08,GOLDBLN,1288.94,1271.09,1288.81,1276.28
2017-06-09,GOLDBLN,1280.8,1264.24,1274.03,1266.31
2017-06-10,GOLDBLN,1280.8,1264.24,1274.03,1266.31
2017-06-11,GOLDBLN,1280.8,1264.24,1274.03,1266.31
2017-06-12,GOLDBLN,1270.29,1263.23,1267.21,1265.58
2017-06-13,GOLDBLN,1267.09,1259.16,1266.19,1263.72
2017-06-14,GOLDBLN,1279.37,1264.18,1269.54,1276.55
2017-06-15,GOLDBLN,1266.54,1251.18,1262.8,1254.78
2017-06-16,GOLDBLN,1257.13,1251.05,1253.52,1255.59
2017-06-17,GOLDBLN,1257.13,1251.05,1253.52,1255.59
2017-06-18,GOLDBLN,1257.13,1251.05,1253.52,1255.59
2017-06-19,GOLDBLN,1255.62,1246.88,1251.9,1248.82
2017-06-20,GOLDBLN,1247.99,1241.0,1246.11,1242.84
