symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_ConSIX,stderr_diff_ConSIX,tval_diff_ConSIX,pval_diff_ConSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
BSV,2389,2389,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004112325552320217,0.00029666396439809173,15343.365601275971,15401.025532070047,-7661.682800637986,1.0993982452631594,0.35958667634699315,2.074880944037759,-0.036633988276129056,0.12751482030564046,-0.2872920040848663,0.7739140850888192,0.09249831889761281,0.2580841958695114,0.35840365422600456,0.720073463180229,0.04808947636736366,0.19295243945344512,0.24922968843297014,0.8032049057303638,-0.1848274195851949,0.173566345520597,-1.0648805160402572,0.287039449097712,-0.06363924388163597,0.1234849149817923,-0.5153604704754382,0.6063496453675434,-0.25586485647850765,0.14569740767036754,-1.7561387026005841,0.07919503352558413,-0.07543571478412048,0.3775916897059251,-0.19978118385728008,0.8416690102717926,-0.1898460829859608,0.46013073796048276,-0.4125916121740715,0.6799435005028718,0.08077144593782756,0.23206626836552113,0.34805336642293355,0.727831292335287,-0.02006768333121066,0.22114003551474434,-0.09074649592281837,0.9277017616952332
BTC,3803,3803,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003211644220386556,0.0008276167949238245,20478.481805810166,20540.83806300981,-10229.240902905083,1.4846152376640862,0.14738678544223324,2.042949254550266,0.1566376152660487,0.05874505440101666,2.6663966330983238,0.007699714989452162,-0.07908932025290778,0.10246242957967909,-0.7718860520616936,0.4402303895996982,-0.01823042756653873,0.07241905406761398,-0.2517352346181974,0.8012594672350871,0.1176359653679645,0.06887029904851179,1.7080797817518187,0.08770401609084676,-0.003044391360481555,0.06813090463999565,-0.04468444058637043,0.964361206862659,-0.0889724715040146,0.06024234796142675,-1.4769090932674767,0.13978368674183728,0.29588502377036435,0.1194168029783595,2.47775033655845,0.013264933835559234,0.10895591270163452,0.19777982924605406,0.550894967990313,0.5817383811799521,0.28947689641473195,0.16122244155484794,1.795512421366301,0.07265230038014982,-0.24801069940693432,0.14132835098740323,-1.7548545474010364,0.07936556543268551
BTG,2775,2775,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003590739119852304,0.0003118786635739612,18666.45233928159,18725.627702821028,-9323.226169640795,0.866781839554655,0.5544311023803252,2.0214107296550567,-0.19401490795202553,0.1386883760079967,-1.3989269579509587,0.16194827739545575,0.05856456838038439,0.27032392053956905,0.2166458974976723,0.8285004718003184,-0.06986219583316494,0.21907123392578326,-0.31890173155656204,0.7498253833833026,-0.3714843494367934,0.4152039256128598,-0.894703365071671,0.3710244078531202,0.08750762118190136,0.14240070924542977,0.6145167509740465,0.5389250237298064,0.2367435994226878,0.28919388267695806,0.8186328052005877,0.413067264631934,0.2658469416668209,0.30627940537168,0.867988304157137,0.3854768877914181,0.024803892945614633,0.40219740259226555,0.06167094264096976,0.9508293864770259,-0.026440547436334783,0.26631436843154516,-0.0992832177702466,0.9209206789467528,0.06556177009998859,0.2393644538835104,0.2738993573870204,0.7841826487029846
BUSD,2080,2080,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.20830931612493553,0.2048165631078397,8097.122381615331,8153.378332336655,-4038.5611908076653,1.5653735652369392,0.120066736687584,2.3252200966909617,-0.00011622469770224131,0.04063925020050003,-0.002859912452341733,0.997718402745799,-0.8976945266004783,0.3195629918906174,-2.8091316872754417,0.005014871187119393,0.16777233172857564,0.10578174630545449,1.5860234642385054,0.1128889702106862,-0.045727893411711504,0.10555089828586509,-0.43323073658611566,0.6648929532824096,-0.006355622627980437,0.014164304306162525,-0.448707009578668,0.6536906843927621,0.07424973565724723,0.11751824841847647,0.6318145195020923,0.5275788787123555,-0.010335570094442081,0.04689769726285058,-0.2203854495565878,0.8255930288216385,-0.010477122150394041,0.025752322554674946,-0.40684183448502503,0.6841668384481512,-0.004253521344737332,0.09155919234545241,-0.046456518846177845,0.9629509367088498,0.0007824817743894708,0.01592855109178011,0.04912447904902465,0.9608249043747034
COMP,1808,1808,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.029595152297285265,0.02465530861554066,11324.580826995265,11379.413271156003,-5652.2904134976325,8.725483418908027,6.396913886814386e-13,2.1194386346880205,-0.07462998079215055,0.13850916223462031,-0.5388089826558551,0.5900864989346002,0.7912439351538795,0.17250755055634837,4.586720596298916,4.81899764541033e-06,0.29038030034953605,0.21522147777185408,1.3492161811905883,0.17744029510800768,-0.15515275142840795,0.25564353723451383,-0.6069105173039404,0.5439882254462732,-0.04106779346223882,0.2261024867050785,-0.18163353291999154,0.8558911517726482,0.01372611371620579,0.30837343576085197,0.04451133633589175,0.9645018423604482,0.7182997374747591,0.5134617469587299,1.3989352502485317,0.16200780048098715,0.803256309592015,0.6827849932249261,1.1764410723177723,0.2395770382865557,-0.05612771916116435,0.44904403717687824,-0.12499379685350474,0.9005426712613231,-0.18383754114298084,0.1486577176434154,-1.236649829267197,0.2163813584467223
CRO,2264,2264,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003956658793375256,-7.409213776665702e-05,13714.742191695934,13771.857681492225,-6847.371095847967,1.3158388848981237,0.22308100111264437,2.118903733246338,0.016511965042854466,0.10864636408885806,0.15197899332691805,0.8792172890305257,-0.00698018852853205,0.19887364432976937,-0.035098610235942594,0.9720042593654599,-0.02841578113359791,0.17703764204737535,-0.16050700181599706,0.8724962834437358,-0.06178862970927344,0.2964847163420065,-0.20840409742402333,0.8349325408462347,-0.0563982386597356,0.14278137529498774,-0.39499716642465643,0.6928828581244086,-0.03084970740361194,0.33640752456137935,-0.09170338102227332,0.9269419698455614,-0.07603477721032834,0.26883689744711114,-0.2828286516187266,0.7773345102956623,-0.5785237332920377,0.2845824949833293,-2.032885871374229,0.042182609308115265,0.21547454586098658,0.2266649971751609,0.9506299982192371,0.3418955282200714,0.31532742125563334,0.1851042420667565,1.7035126679696126,0.08861187525916134
CRV,1750,1750,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013074086016563569,0.00787973910086126,11803.882901841433,11858.383697539508,-5891.941450920716,2.3043732067867566,0.014264954584514248,1.9675049427925893,-0.15994749124884652,0.18551728086317898,-0.8621703083650172,0.3887146953943118,-0.6086879114131356,0.20989622888312826,-2.8999468673258417,0.003779913736611539,0.4561167085233978,0.23885993036484915,1.9095572364385165,0.05635743054806807,-0.03142056715275343,0.35829841935752904,-0.08769384807528367,0.9301302771327316,0.5774988848944518,0.26957631674241506,2.142246365975325,0.03231452250178222,-0.2585233390127513,0.4375657719099515,-0.5908216675273996,0.5547179941340545,0.22995702629785877,0.6111583537995773,0.3762642281958739,0.7067671473671637,1.352591935478805,1.02165851436705,1.3239178418796604,0.18570727794748798,-0.9648236939034933,0.8518853547103871,-1.1325745754034022,0.2575517307786577,0.18429433804339246,0.2012122759915524,0.9159199513807487,0.35983802588728797
CVC,2819,2819,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007477246906180568,0.004262887504293489,18704.140758398848,18763.47514227512,-9342.070379199424,1.5932145665619037,0.11138674770916993,2.0073192435800746,-0.04388170522341598,0.12941422470167116,-0.339079458417907,0.7345754920306622,-0.3808679408230272,0.3111428762669366,-1.2240933984818985,0.22102076146598287,-0.10173656626257968,0.1110316675357928,-0.9162842324220998,0.35959734023247203,-0.48884945700786364,0.29522422469914644,-1.6558582125367065,0.09786343763732212,0.28677380472196845,0.17083966683928858,1.678613696851451,0.09333978335435537,0.16348721510069147,0.29306806043416717,0.5578472620267542,0.5769936202513829,0.5561911681528883,0.3880309281187465,1.4333681360128099,0.1518651513606687,0.19779900366698122,0.4289275610663371,0.46114780587948745,0.6447286538368846,0.29383634169900663,0.2818812752231798,1.0424117084980598,0.2973115133154201,-0.03423286805354349,0.3175092224234936,-0.10781692510299341,0.91414869998559
DAI,2019,2019,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006053156334020926,0.0015329331945597158,1258.941332409635,1314.8952051981746,-619.4706662048175,0.5859079616533427,0.8096644661771706,2.6053712636385824,0.0036142926979642635,0.007605713763793896,0.47520756239469303,0.634691478930781,-0.028827951655680285,0.022482030861582163,-1.2822663500983884,0.1998994088437223,-0.019149156580256975,0.015086217812307625,-1.2693146034677245,0.20447813176621302,0.0070516966077085715,0.009337381289782945,0.755211379814232,0.4502120296514386,0.010453906654963197,0.009580123408398882,1.0912079322274983,0.27531423230396534,-0.023233008596301546,0.017319393800314754,-1.3414446754989382,0.1799300342438621,-0.003813277009818948,0.024561488038144275,-0.1552543153695283,0.8766366627602071,-0.007490573800058072,0.02570957884913073,-0.29135342294070044,0.7708115665976204,0.007610921168970344,0.02140006475673372,0.3556494457137332,0.7221410132294525,0.005804152458975346,0.008162782953662785,0.7110506909130692,0.47713661808109065
DASH,3803,3803,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004228667437478406,0.0018470724353358836,23665.26305761707,23727.619314816715,-11822.631528808535,1.7703311238807105,0.06869671939812973,2.001155229991724,0.07222225903032796,0.08979489328326967,0.8043025208849399,0.4212730905713258,-0.2219092176820796,0.13892562179092846,-1.5973239120429101,0.11027748654020147,0.044220609927740996,0.06017463774464504,0.7348712278982719,0.4624637155191321,0.11868433603337976,0.10709959860132649,1.1081678884267059,0.267860139814479,-0.02841881493984695,0.10129040927591305,-0.2805676780556258,0.779057433268528,-0.12218491813124485,0.14748126104022954,-0.8284775792493093,0.4074526298505734,0.3157944175267728,0.19707810446212992,1.6023820524793768,0.10915508225487477,-0.029860354306139647,0.3089302474859225,-0.09665726988258196,0.9230037218274969,0.39096885236281537,0.22553908009327855,1.7334860645929668,0.0830912236457715,-0.3547788489108725,0.23029666742288724,-1.540529669321711,0.12351537812073306
DCR,3301,3301,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.015242787820639037,0.012524966627871614,21198.540905463888,21259.469415739273,-10589.270452731944,3.8812915520190976,6.506634373013011e-05,2.0660200057898583,0.06775416717811204,0.1075827858408854,0.6297863236068291,0.5288785166471577,-0.5682954343307729,0.19868651060137407,-2.860261789341841,0.004259830162403715,-0.321505496348526,0.17204935952645822,-1.8686817389697052,0.06175669549660683,0.2729302341145499,0.2782844142250499,0.9807600431903095,0.3267838415039326,-0.2513348835395714,0.11824018249881314,-2.1256300373360317,0.033609030409038274,-0.42600469916486905,0.31906457337227484,-1.3351676579518583,0.1819146741069072,0.8070880555724339,0.23502724273434705,3.434019163832387,0.0006021197559181004,0.7160841143085559,0.31362687042559223,2.2832358507318853,0.022480534244215283,0.364604994035737,0.2383045640309708,1.5299958501355089,0.12611474901983946,-0.7350449223947746,0.26632660264072894,-2.7599380426383484,0.005813539431665405
DGB,3763,3763,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0030276202070245173,0.0006175338739230485,25929.282985451533,25991.53266024068,-12954.641492725767,1.4570367147779468,0.1580188624078286,2.0466871648962788,0.11874453231520254,0.12762426389080048,0.9304228576534966,0.3522125132474241,-0.20279533788973264,0.16206207586558224,-1.2513435781109914,0.21088777460006372,-0.22420510337073749,0.138522284615042,-1.6185489864956446,0.10562904414812856,0.12163023578707641,0.12357989388167721,0.9842235008190934,0.3250695891858508,0.09159169905084816,0.14661786472618563,0.6246967190655729,0.5322084081886935,-0.020142881293300996,0.13974466448461645,-0.14414061078888912,0.8853972382648705,0.5702793966155845,0.2527227424612549,2.2565416592969045,0.024094489452774558,0.009045213887466652,0.441284288985739,0.020497475467020233,0.9836476243487557,0.714248527629344,0.3621317092367043,1.9723446177492332,0.04864417282509992,-0.522873713007344,0.29031093750590287,-1.801081686757711,0.07177089541853407
DOGE,3803,3803,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005069201607921792,0.002689616918703508,25058.8791407443,25121.235397943943,-12519.43957037215,1.5298655235153822,0.1312568307641826,1.9890658335369575,0.1864764600723671,0.10770677303409923,1.7313345745984787,0.08347407056552036,-0.02041888378269477,0.31741653619937715,-0.06432835550152045,0.9487121926541374,-0.049605215669684795,0.17033281443930845,-0.291225245311494,0.7708951068006372,-0.025321051019730666,0.10649572573769191,-0.23776589007993226,0.8120756203839498,0.3120063338014295,0.13486864472310284,2.3134089798411326,0.020753809064000244,0.013158371740856614,0.09088257710798225,0.14478431575749087,0.8848889196748555,0.7024986821229732,0.2666269100457056,2.6347628677186026,0.00845411976108296,0.7167226420857427,0.3692190497840161,1.941185435867969,0.05231035703597441,0.19747590912997176,0.2510345380253047,0.7866483659314873,0.43153727449872736,-0.473905789884927,0.20714458793354035,-2.2878019387934647,0.022204283191661227
DOT,1745,1745,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0072706199660302895,0.002030406229780457,10642.35668513321,10696.828368729211,-5311.178342566605,0.837933152477477,0.5810613322071083,2.025226709362002,0.049818781158914575,0.1334498458751699,0.3733146399098541,0.7089606899312972,-0.1497002923193897,0.1577375240038746,-0.9490467995155832,0.34273130680197594,0.19288149047335015,0.14255123690137847,1.3530678138330836,0.1762133441639236,0.15019436800778968,0.20112541497459793,0.7467697109624817,0.4553055422993416,0.014517350570032894,0.12606526367855567,0.11515742042192999,0.9083339075858388,-0.12721801209213043,0.21676851177932438,-0.5868841883347037,0.5573591880908066,0.39179615949984137,0.428799896612151,0.9137039504797748,0.3610016140749389,-0.850573511073362,0.7728895984214715,-1.1005110080541256,0.271264883348241,1.0004521406272295,0.6234573915124256,1.6046840638143116,0.1087485474474693,0.08520815031075626,0.14791320650327175,0.5760685764652902,0.5646448599006337
DRGN,2705,2705,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009559397813921233,0.006214570264324815,19255.48178534565,19314.398831938954,-9617.740892672826,2.0065948035362555,0.03491852257535178,2.003430755358429,-0.10624635711517968,0.1722250472670162,-0.6169042122569794,0.5373506059188877,-0.6434622321285864,0.26390562432212006,-2.43822856667573,0.014824352276306393,0.005600074769221879,0.07777877999131616,0.07200003355474482,0.9426072839005836,0.18114964598551464,0.3789251056870557,0.4780618736176362,0.6326453781029899,-0.2793123680729223,0.19001468596447268,-1.4699514758830048,0.1416929393782221,0.10012546313429513,0.41854278348771706,0.2392239624822811,0.8109503179936601,0.3931131368939339,0.3713202126960788,1.058690379496503,0.28983675746302834,-0.4780120571618106,0.4794369227048459,-0.9970280437831184,0.3188414149229129,0.9736501287897299,0.4050474892118048,2.403792529820115,0.01629386579301318,0.03037098390053393,0.30020975242893455,0.1011658803713358,0.9194263914458871
ELF,2717,2717,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0070531993186957465,0.003714939622718294,17722.972884540435,17781.93469062659,-8851.486442270218,1.2580616285971442,0.25483459765023275,2.0839965924638513,-0.04294543512004553,0.12497922998090275,-0.3436205770079376,0.7311586326460567,-0.1227461263445627,0.31332773728873153,-0.391749952962039,0.6952741585217583,0.389934390422367,0.23167456034841946,1.6831126811503938,0.09246988316916695,-0.1256832796276983,0.2359814985071851,-0.5325980232466043,0.5943560745867544,-0.31334467571052926,0.15121096622238173,-2.0722351264504324,0.038339042544515076,0.06745887905861613,0.23650013533250205,0.2852382260321916,0.7754837019702021,0.1969082094721101,0.3768651403837894,0.5224898468231475,0.6013725483834027,-0.14698314054680783,0.3878800635580897,-0.37893966294247383,0.7047627217885651,0.2210068616258058,0.2690233208553779,0.821515625199702,0.4114257833397723,0.14331445330411416,0.2744515556177058,0.5221848824341969,0.6015848160596385
EOS,2548,2548,9,"log_daily_return,diff_ConSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.014338044822037377,0.010800980389580439,15625.425083134513,15683.737285280555,-7802.712541567256,2.729170002763837,0.0036074587991873535,2.003433481813929,-0.11373448843881931,0.1062645324779848,-1.0702958530625644,0.28458915094755727,-0.3911136720180949,0.16318978940470968,-2.3966798011371617,0.01661716928312144,-0.42805289561096177,0.13403579648187333,-3.193571470057632,0.0014226589766751644,0.0825879849255927,0.09761171989652452,0.846086771272363,0.3975850567853586,-0.11514180196034372,0.11290671969937406,-1.0197958302829166,0.30792366127010873,-0.2416310773549726,0.10170320152885225,-2.3758453394058017,0.017583519264615686,0.29604450121045567,0.26475367683762285,1.1181884412204932,0.263593613061451,0.07626766362162168,0.31510284193906973,0.24204054508771863,0.8087685355442042,0.25138667372499923,0.21327791622022416,1.1786812164154172,0.23863695052117992,-0.07717392747493457,0.19402063883520523,-0.3977614337229534,0.6908398999908197
