symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_EPU_DUS,stderr_diff_EPU_DUS,tval_diff_EPU_DUS,pval_diff_EPU_DUS,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
BSV,2389,2389,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0045662111546656,0.0007522885920397959,15342.290218748127,15399.950149542203,-7661.145109374063,1.192480740619575,0.2951152819436457,2.0807908440510428,-0.03664288317372386,0.1274855022158588,-0.2874278450241348,0.7738100963989942,0.1318167241733938,0.18855584115601956,0.6990858695505632,0.4845675807235902,0.14080803006090245,0.11634868164793834,1.2102245428699925,0.22631450838376532,-0.18220993391984752,0.1727286867182721,-1.0548909818149648,0.29158367324506973,-0.05888074401506582,0.1263847740255293,-0.4658847908623242,0.6413411623236005,-0.26054828580223893,0.14582785333676287,-1.7866839553658524,0.0741175031226706,-0.0715956502301783,0.3784985594789003,-0.18915699528354335,0.8499861134928384,-0.18314721366088793,0.4618487237588805,-0.3965523866132939,0.6917335903364998,0.07946620935706677,0.23171279871761663,0.3429513164437262,0.7316657724162804,-0.023200677163138547,0.2218399922643763,-0.10458293352034244,0.916715686119531
BTC,3803,3803,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0031944449374581296,0.0008103763763200877,20478.5469072274,20540.903164427044,-10229.2734536137,1.4654534675418895,0.15470465470711273,2.039289818906288,0.15665463381790315,0.05874018086022946,2.6669075839357435,0.007688041619244676,-0.08834379096910189,0.08555114631922177,-1.0326429834085422,0.3018373664626267,-0.004922276672762222,0.05617018048279202,-0.08763149113024807,0.9301742349455908,0.11687133185620209,0.06922521651613264,1.6882768698739385,0.09144095330424828,-0.0032603738410924704,0.06824874165989837,-0.04777192607212863,0.9619005458715819,-0.0887734989377289,0.060121001854050594,-1.4765804993275884,0.13987179828395896,0.2964822970460048,0.11955644213006221,2.4798521247685654,0.01318713325108445,0.10833369820595384,0.19749931304414878,0.5485269621253672,0.5833626619021517,0.2906476410121915,0.16122924626570945,1.8026980076133183,0.07151563361911745,-0.24796880280727632,0.1412903395663804,-1.755030128516159,0.07933552474232351
BTG,2775,2775,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005062090018448928,0.0017880713018734173,18662.39593062445,18721.57129416389,-9321.197965312225,0.9951272472894712,0.4416287585497246,2.029947719203108,-0.1940562219284128,0.13857419673636892,-1.4003777506832378,0.16151366178384227,0.12411934392562107,0.1586340742389745,0.7824254941510318,0.4340322910509433,-0.28739952848018413,0.17131082039621365,-1.677649595136352,0.09352978371347571,-0.36677967855177385,0.41620651352595195,-0.8812444462835247,0.37826296215053923,0.07953087185318106,0.14328549753957193,0.5550517897403859,0.5789046276330587,0.23383966451865373,0.2892431816475872,0.8084535067919529,0.41889987525397365,0.2590708369479992,0.3060548577429246,0.8464849695854514,0.3973563122171112,0.01577416375317832,0.40209995539203575,0.039229459097549435,0.9687103099260248,-0.025093605371119064,0.26687158670347794,-0.09402876372523189,0.925093195383568,0.07038877521403099,0.2403963642691228,0.2928029940387577,0.7696949513833281
BUSD,2080,2080,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.20111585248118824,0.1975913635950759,8115.664987369901,8171.920938091225,-4047.8324936849504,1.7066751905973088,0.08229224841244996,2.3267636061058297,-0.0004904733529840499,0.04076389493336406,-0.01203205321242774,0.9904012186458911,-0.8656320886250748,0.31587032969587125,-2.7404666005146145,0.006188666938750568,-0.002187661367323952,0.03020675894864897,-0.07242290942377973,0.9422724531521234,-0.05307707464344815,0.10515061001704833,-0.5047719136849765,0.6137735648688588,-0.009105684993122223,0.014043652112978108,-0.6483844031359492,0.5168093292764574,0.083307697041416,0.11752109017186421,0.7088744404905183,0.47848339605151957,-0.010288857986450434,0.04768275117667944,-0.21577735622525243,0.8291828712299955,0.009388696761594149,0.022815901920697212,0.41149794534649925,0.6807506744980796,-0.019085697159964582,0.09379463298818405,-0.203483894034416,0.8387771276891036,-0.011538084365786346,0.018180857647716986,-0.6346281671280348,0.5257421163640581
COMP,1808,1808,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0290361932738048,0.02409350421241585,11325.604670837538,11380.437114998276,-5652.802335418769,7.2750187789259035,1.87150078337879e-10,2.13375067859536,-0.07476384216605776,0.13857287312008598,-0.539527257266782,0.5895910333953549,0.9544290300592079,0.12464073159578176,7.657440852918652,3.1019006864039336e-14,-0.19900576506560333,0.1366912158072865,-1.4558782280945597,0.14560382840893304,-0.15718624044257695,0.25547467047206773,-0.6152713306259568,0.5384547328417032,-0.061434570493453314,0.22604063417913461,-0.27178551642518894,0.7858186747359381,0.012154267500486513,0.30712852948852415,0.03957387977185837,0.968437320064524,0.7069136547730334,0.5138053694379872,1.3758393680203707,0.16904563020589627,0.7903860391466159,0.6842475956243548,1.1551170134918969,0.24819860203832822,-0.055349358136974336,0.4496919757496734,-0.12308282362544365,0.9020555021883311,-0.1907386480978696,0.14864356944705232,-1.2831947510908759,0.19959202874313248
CRO,2264,2264,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004482871170072178,0.0004542496954905717,13713.561651617354,13770.677141413646,-6846.780825808677,1.4383982824431625,0.16587530298753758,2.119238772606747,0.01658522996729228,0.10861238088640217,0.1527010993768638,0.8786478456684399,0.0047953432093186255,0.1350805419519108,0.03549988133024952,0.97168432682043,0.12312491182531447,0.13065617899461904,0.9423581247572322,0.3461116693462024,-0.06256277197276953,0.29549579888547867,-0.21172135850573004,0.8323438238375169,-0.05356057703156514,0.14609850404935554,-0.3666059237230184,0.7139478627372928,-0.027120538562058094,0.33548946997032447,-0.08083871772326275,0.9355774901329988,-0.0755695703855669,0.26940941920941774,-0.28050084739919595,0.7791193646428644,-0.5794894812245556,0.28482217038321284,-2.034565920359654,0.042012974841862095,0.2162205670072576,0.22637510689006685,0.9551428599093251,0.3396092622226651,0.3158940490411051,0.18521098981304143,1.705590199371969,0.08822404034560537
CRV,1750,1750,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010525933248632824,0.0053181750025730334,11808.31806196291,11862.818857660985,-5894.159030981455,2.4722410836737847,0.00841003764101839,2.000594373299159,-0.15812748285313688,0.18566493986616403,-0.8516819759676898,0.39450988161871725,-0.4087308669004164,0.1475920739808603,-2.7693280260660913,0.005677877494283252,-0.1600421765636309,0.18796240313997395,-0.8514584506798889,0.39463395410391844,-0.05234945413539642,0.35811489140007186,-0.14618061240272098,0.8837960401510441,0.5392180078352222,0.2684512020049332,2.0086257904902705,0.04473378876290772,-0.23473677002789706,0.43717421785781885,-0.5369410190246854,0.5913782086940828,0.2134011480195074,0.6124797781765887,0.348421540797352,0.7275665172414122,1.2539946178144328,1.0182663659244955,1.231499595565957,0.2183053998568341,-0.8931585580817429,0.8471318124920967,-1.0543324485173617,0.29187968288329824,0.1717623888106002,0.20162445511790938,0.8518926372803044,0.3943929711791725
CVC,2819,2819,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007311653070857349,0.004096757380910532,18704.60604010897,18763.940423985245,-9342.303020054485,1.513613225637052,0.1370336001073264,2.008109702298356,-0.043848732255599134,0.1294226040499756,-0.3388027352522382,0.7347839372507344,-0.37399368558494755,0.310337094737005,-1.2051207926074332,0.22825928411406493,-0.05028129526867169,0.10838347431809503,-0.4639203124371244,0.6427411748605238,-0.4856200900097966,0.29524489635835083,-1.6448043505564263,0.10012326348502137,0.2858513345256861,0.17071721688468885,1.6744142139967333,0.094161743513404,0.15841832730960564,0.29279122586639006,0.5410624134682812,0.5885079310107666,0.5522734933329071,0.38821689428285994,1.4225900558838467,0.15496726330366994,0.18924059318846442,0.42962867175883435,0.44047477654073286,0.6596275355855419,0.2958840278714939,0.28206652177722163,1.0489866929517622,0.2942754597664167,-0.02725285258229168,0.3174604176194305,-0.08584645854955758,0.9315946583760939
DAI,2019,2019,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004690204430536027,0.00016378292466179278,1261.6668849670723,1317.620757755612,-620.8334424835361,0.43543763584210066,0.916471884026822,2.616009555002195,0.003603471572521196,0.007608214567974697,0.473629067677627,0.6358166860118237,-0.01458861204456276,0.016988665106154918,-0.8587262126485365,0.39059558094021174,-0.005247236973401799,0.010852336389144221,-0.4835121936185742,0.6287855950826626,0.006689670623471628,0.009306157873199774,0.7188434491033937,0.47232224821585334,0.010727312366509091,0.009717206894536166,1.1039501868114892,0.2697489572766929,-0.023496200990803025,0.0173000123237486,-1.3581609394895402,0.1745674327787519,-0.004500208281608291,0.024504773069912042,-0.18364619287716766,0.8543098362018292,-0.009256510455065339,0.02538837287205783,-0.3645964434866542,0.7154516242201617,0.008130346864343274,0.021356676362621646,0.3806934527777444,0.7034715864876553,0.006530601567975614,0.008111048959442008,0.8051488285462008,0.42083052277724087
DASH,3803,3803,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004347097917231979,0.001965786166303274,23664.814295175736,23727.17055237538,-11822.407147587868,1.8702210106612789,0.05177472444199847,2.003467521170416,0.07219276872390726,0.08979282285609254,0.8039926402537516,0.4214520116073974,-0.2139525753278481,0.13674229356121195,-1.5646408273243813,0.11775123620966352,0.0758783075857641,0.08193550949181988,0.9260735431606669,0.35446714909841126,0.11841223813771078,0.10714291517984482,1.1051802906328414,0.26915213166713414,-0.026030744731397576,0.10148090063732312,-0.25650880675987875,0.797572003379445,-0.12208278629491574,0.14739798470550086,-0.8282527508014134,0.407579901726707,0.3145303998976524,0.1969673086162184,1.5968660084120874,0.11037954421174466,-0.029455980386548286,0.3088474780686511,-0.09537387376691081,0.9240229454758292,0.38832495869833056,0.22545419393623065,1.7224117765055533,0.08507711934239552,-0.3541894524532862,0.23025143736836065,-1.538272492460697,0.12406607963655424
DCR,3301,3301,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013235831755999516,0.01051247158605284,21205.200488890412,21266.128999165798,-10592.600244445206,2.9161439913182843,0.001917379657485411,2.0957816677026906,0.06777561087842363,0.10769996731156305,0.629300199157507,0.5291966229318987,-0.4314987628525353,0.2865188794088162,-1.5060046435434231,0.1321628355947886,-0.10171039922407209,0.10026012587840702,-1.0144651059726768,0.3104361325214502,0.26134814139299334,0.27825137537243083,0.9392519301771176,0.34767097539543523,-0.29052649503498884,0.12878234717402615,-2.2559496810723183,0.024139770842076365,-0.40920936642969097,0.3191914753762831,-1.2820184685298661,0.19992730203243994,0.784128333284551,0.23549290943057138,3.329732241962596,0.0008789598202410851,0.6785575381223368,0.3129540968614299,2.1682334403910652,0.030213018995964236,0.36265104255086833,0.23803077724453647,1.5235468570449004,0.12771891182205866,-0.7004001525223761,0.2665691147609309,-2.6274617490871774,0.008642744524430984
DGB,3763,3763,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0025165414122324536,0.00010521959453435592,25931.196146070088,25993.445820859233,-12955.598073035044,1.1451476027165393,0.3266129340461976,2.0597588948374037,0.11876782948822065,0.1276579931182639,0.9303595222446643,0.3522452895652145,-0.062250308463846216,0.12336759236472525,-0.504592067257086,0.6138752454598245,-0.013833300466861972,0.11833867709946033,-0.11689585185438124,0.9069488905526235,0.11843878194172566,0.12322054983463818,0.9611934218819049,0.3365173441198124,0.07419120197897236,0.14728731291232827,0.5037175335199043,0.6144896886760807,-0.020857789278370398,0.13940947969793901,-0.1496152867334656,0.8810762509172763,0.5638051415399455,0.2528955673909272,2.2293990652213083,0.02584679796100238,-0.007684874857270263,0.4409795242795345,-0.017426829215768446,0.9860970395904838,0.7159531642603446,0.36189182698831457,1.9783623471647582,0.047961443549747365,-0.5085082446026243,0.2900861586758069,-1.7529559042867693,0.07969187609170421
DOGE,3803,3803,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005064400609436137,0.0026848044376278635,25058.897347159873,25121.253604359517,-12519.448673579936,1.5250268713024693,0.13290659305763491,1.99354354752972,0.18651374289657727,0.10769603835845705,1.731853332206912,0.0833816297236821,0.0029961153684153613,0.24174401877636092,0.01239375180234382,0.990112126945202,0.041664073082357526,0.10547764445583802,0.39500382566660064,0.6928624527541963,-0.0287288950929738,0.10729894499300444,-0.26774629605954503,0.7889092855120474,0.31022547069523754,0.13786291279543214,2.250246019069433,0.024490863596708785,0.013302056065092133,0.09101150322654353,0.14615796458147703,0.8838045173309081,0.7012207549157025,0.2670876593615993,2.625433000505455,0.008688909161103146,0.7129008223230072,0.3703341301850508,1.9250205806491036,0.054302077170451775,0.19871507763293833,0.2514462773964441,0.7902884055015583,0.4294091556210704,-0.4714446145155554,0.20699415437789812,-2.277574533118768,0.022807794175302515
DOT,1745,1745,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0062589892295698,0.0010134355070278156,10644.10344850914,10698.575132105141,-5312.05172425457,0.6022052901541178,0.796047305450204,2.0407974032825984,0.05038614311492611,0.13348437090302256,0.37746848394357746,0.7058724610269231,-0.07371756442236574,0.14471568902731352,-0.5093958016428498,0.6105407386262888,-0.0467939381228544,0.15560894543360518,-0.30071496206379933,0.7636685223251666,0.13844696551208335,0.20069593730707405,0.6898344200174471,0.49039219918818056,0.005167748771905026,0.12527674231710628,0.0412506637411131,0.9671008939317869,-0.1305249264783787,0.21651291511213988,-0.6028505339313136,0.5466883002184498,0.38324790123866004,0.4296294560276082,0.8920428891962014,0.37249581757866557,-0.8838077721417388,0.771948760753016,-1.1449047100996796,0.2524093202966399,1.022886441689127,0.6217465793687921,1.645182258545884,0.1001165577925246,0.08045495607202248,0.1478640288586194,0.5441144590274197,0.5864338556937649
DRGN,2705,2705,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009573360205611503,0.0062285798085574,19255.444075198317,19314.36112179162,-9617.722037599158,2.0213928030142863,0.033422672761503416,2.0033729243510976,-0.10626097859167041,0.1722261581171028,-0.6169851302112873,0.5372972394625846,-0.6437896820686081,0.2634892832882817,-2.443323971412691,0.014617143251402707,-0.034040145125365684,0.17887830454165507,-0.19029778492471577,0.8490902830765759,0.1792614889713507,0.3787945840464178,0.4732419536108886,0.6360793288031055,-0.27931764923825125,0.18994802186670962,-1.4704951728018212,0.14154574394446048,0.10233204327742265,0.41824972928007964,0.24466732699041704,0.8067328644809311,0.3928636423604669,0.37128759675751316,1.0581114095686988,0.29010055099198967,-0.47791698617175016,0.47924218637118554,-0.9972348006141325,0.31874108852181376,0.9734465436452251,0.40515795466655025,2.4026346575038446,0.016345427477198627,0.030297297010416203,0.29992057540388206,0.10101773434389072,0.9195439811654254
ELF,2717,2717,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004252607410559217,0.0009049322020030504,17730.540861011883,17789.502667098037,-8855.270430505941,1.1074116363782651,0.35363581129495925,2.1216164497934265,-0.043373434777682046,0.12517400966911799,-0.346505116296381,0.7289903725428981,0.06490056653024981,0.39328026947891953,0.16502370336615269,0.8689377850922858,0.02098968079380617,0.12638716238519276,0.16607446830585124,0.8681108877060795,-0.11961810906261827,0.23596906514913765,-0.5069228417166335,0.6122507095807734,-0.35303769347239455,0.1640960324611088,-2.151409075390445,0.031533136497886034,0.05116677737200484,0.23765604941901108,0.2152976012901433,0.8295517003849335,0.2060055430356478,0.37680679435992886,0.5467139821233415,0.5846208121557286,-0.10729123423606407,0.3858138023889424,-0.27809071000498525,0.780964202971714,0.20434110845079262,0.26931445181948366,0.7587454259148283,0.44807165440284114,0.11753775061374702,0.27309477578993935,0.4303917944741477,0.6669453092809756
EOS,2548,2548,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008255601022494119,0.004696709638603469,15640.915719905912,15699.227922051954,-7810.457859952956,1.6932530933103698,0.08521393713301895,2.0118166901041152,-0.11337223138075586,0.10657921494548675,-1.063736784313373,0.2875503615796391,-0.35242358842470556,0.17351345055141681,-2.0311024148544194,0.042349873334123135,0.07867204348506548,0.11001041211333912,0.7151327040208973,0.47459361097935804,0.08113667065908164,0.09744920220428878,0.8326047707295728,0.4051469426157851,-0.11432842965309034,0.11308751370492777,-1.0109730588949053,0.31212684701882865,-0.23874204377801073,0.10150967037248587,-2.3519142846386543,0.018754013793815656,0.28558945473154446,0.2650430127610641,1.0775211606464907,0.28135113092306935,0.038470186989905994,0.31430920045715194,0.12239599392557529,0.9025952172855982,0.26753195136201846,0.21313807388200004,1.255204884276718,0.2095213334466958,-0.05158275593961257,0.19389777946079267,-0.2660306687526709,0.7902374566308725
ETC,3232,3232,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0076490445711777655,0.004851062553991148,21066.040700638652,21126.75600957422,-10523.020350319326,1.2916658373431456,0.23579688541097615,1.8473453183511925,0.10782047735220308,0.1140239227896472,0.9455952287408291,0.3444266505478747,-0.48031725149174115,0.30348173255148314,-1.5826891702954784,0.11359139646435086,-0.19868176944841823,0.2030580097918588,-0.9784483244570042,0.3279267863135401,-0.04680615148826353,0.09281788391198507,-0.5042794504197882,0.6140998214272859,0.06557586742773143,0.1160463981897991,0.5650831775104226,0.5720569018045223,0.13955066323778864,0.10311931346690643,1.3532931760894038,0.17605781631755277,0.3871374419188147,0.2739837592617962,1.4129941240381998,0.15775495108834442,0.15539658454837463,0.4367656818632184,0.3557893648728566,0.7220218250626012,0.21496600399684263,0.22848113759756974,0.9408479240656982,0.3468539915322266,-0.2769900065728879,0.24815563711304356,-1.1161946985984013,0.26442282041705084
ETH,3584,3584,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004523769796025201,0.0019957545387352393,22208.13129029936,22269.889580386505,-11094.06564514968,1.9571304382855195,0.040267235742711835,2.034093594107325,0.21331432845468068,0.0918293642492184,2.3229424509110252,0.020238580356768565,-0.17167026565208718,0.1488645544763904,-1.153197725650089,0.24890700673229962,-0.007060893502932004,0.0855398647795182,-0.08254506271586573,0.934217947271641,-0.007971260084442863,0.08519227689507378,-0.09356787228800782,0.9254577209205957,0.06730705578500529,0.11260480580450768,0.5977280925456817,0.550059568129385,0.04951534882830479,0.15738513366324217,0.31461261731526086,0.7530743181576547,0.4820663566902641,0.2139878904132962,2.252774003983128,0.02433432539232717,0.06349735896723882,0.36793590281572164,0.1725772301134773,0.8629936055185367,0.40121140199460487,0.2057005305419907,1.9504636227114813,0.051199608607206806,-0.35605063360186506,0.24421247051692932,-1.4579543495391767,0.144941732985581
FTT,2111,2111,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0047281043739981765,0.000402924721350173,14108.711421636095,14165.117459900031,-7044.355710818048,0.7751776518661331,0.639552015356355,1.9559596646423603,-0.016283208430974895,0.15692570832392516,-0.10376380393557433,0.9173668385477843,0.34827230931816355,0.9083329472703783,0.3834192190922425,0.7014483093937629,0.057794159892965075,0.1669796697775273,0.34611494902323264,0.7292914866819501,-0.07301656546768581,0.3445359548544779,-0.21192727330454064,0.8321846267094573,-0.08612429180170879,0.2611361851928167,-0.3298060425372174,0.7415798756984124,-0.07599809834502294,0.29549318551673875,-0.2571906970109058,0.797057114655889,0.3060364544344559,0.25040491093559175,1.2221663436671715,0.22178380889562316,0.006673357653884909,0.2903485445315963,0.02298395421492702,0.981665286431794,-0.0245840283712514,0.24141036334453067,-0.10183501665239661,0.9188974890911474,0.11975151685363072,0.19348582702141606,0.6189162208784211,0.5360396219732773
FUN,2828,2828,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007274327101238542,0.004069688989298492,18653.924641944704,18713.29124349696,-9316.962320972352,1.2403668235256309,0.26523473474876974,2.0908408667183873,-0.06007022079734477,0.1280303197532718,-0.46918746210355905,0.6389723339703457,-0.36683280639085303,0.310453764273315,-1.1816020567491121,0.2374644135844696,-0.011075512941339127,0.1381774626342054,-0.08015426488659097,0.9361203172195293,-0.029874282856621463,0.20145035071715128,-0.1482960081740776,0.8821198898439804,-0.33313086421681143,0.16510001740977023,-2.0177518418426135,0.04371273966937257,0.23694506373534102,0.24146721259374218,0.9812722033363201,0.32654366872903706,0.6001321384975334,0.3245400789579748,1.8491772739577272,0.064538006950861,0.26064261336749606,0.3916054403945569,0.6655745464232801,0.5057381388417055,0.3509630799137432,0.2634076320570312,1.332395258151651,0.18283923000673574,-0.14359109538774573,0.22907395758129706,-0.6268329097897829,0.5308200921663488
GAS,2853,2853,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.02721129384295573,0.024098923293572994,19149.71686775883,19209.172422041367,-9564.858433879415,2.498742082531974,0.007619561628142566,2.19196144455686,-0.036163980981355745,0.13473405526651921,-0.2684100980247295,0.7884033489668946,1.0917251235205585,0.397866939867028,2.7439453096691735,0.00610908433535343,-0.2352915412672098,0.12380018285296307,-1.9005750706092617,0.057459826465804664,-0.21540488836251964,0.14339164662957782,-1.5022136465101967,0.13315418417740923,-0.3091401493365621,0.14398193495512562,-2.147075946943697,0.03187247072012046,-0.26307694559321276,0.13515240679561333,-1.9465206120306509,0.05169166164653032,0.34777166158409945,0.3035888363887412,1.1455350786969742,0.2520850182305022,0.006319531324820521,0.37513858714732806,0.016845857881153274,0.9865607804434704,0.3366250713547437,0.245109361501011,1.3733668485499897,0.16974777796215973,-0.06125471692200976,0.23467891495430704,-0.2610149997239262,0.7941000466796568
GNO,2951,2951,9,"log_daily_return,diff_EPU_DUS,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00874024129524198,0.005675542625251273,18464.851314919844,18524.64812794372,-9222.425657459922,4.631809597722086,4.158368450114568e-06,2.0061734529539006,0.013586304133898539,0.10481001965918488,0.1296279132288849,0.8968697738349715,-0.3638158079586709,0.07122843657303561,-5.107732606002443,3.4707663309341023e-07,-0.14390791105066816,0.11240880355425799,-1.280219222164446,0.20057005201609573,-0.17723843568010883,0.17668393771959368,-1.0031383608927438,0.31587748435476226,0.1308049382071092,0.1361355778096463,0.9608431558575323,0.33671083688630354,0.1202524426394316,0.20307905655394914,0.5921459587216756,0.5537988411701101,0.43365935915138876,0.2586546244740916,1.6765961947640595,0.09372884501006545,-0.14471712475024193,0.3010397009168635,-0.48072438389183647,0.6307485246670357,0.384269245917081,0.23924764810723337,1.606156837725098,0.1083479154914633,0.03782117983917262,0.22803603097261418,0.16585615737065132,0.868281668493117
