symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
BSV,2389,2389,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004075818215146243,0.0006854380218361822,15341.452076118596,15393.346013833265,-7661.726038059298,1.1702711854412415,0.3132002581693737,2.07971430870408,-0.0366888975038549,0.12749265975433377,-0.2877726260833441,0.7735461677172284,0.12277794138715564,0.18662848671194646,0.6578735301897317,0.5106838362361878,-0.18520880738817827,0.17316642202887605,-1.0695422658631482,0.28493523719008274,-0.06800341441830937,0.12527599851205543,-0.5428287559150075,0.587299189728627,-0.25631546046649833,0.1457285603598304,-1.758855366673552,0.0787322117309846,-0.07342777171788556,0.3782055803107864,-0.19414777449224063,0.8460769551042701,-0.18478689802490514,0.4615308683997812,-0.400378199329544,0.6889143718512349,0.07930132458063627,0.23181422299742124,0.34208998721151995,0.7323137623784782,-0.022527354781860638,0.22189091857676999,-0.10152445591894112,0.9191428059756163
BTC,3803,3803,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0031926986179074968,0.0010740858625790661,20476.553517200486,20532.674148680166,-10229.276758600243,1.645503795110837,0.10674111623698238,2.0393771526880013,0.1566557144593926,0.058732196553494515,2.6672885342659933,0.007679339907648553,-0.08816524481180871,0.08557601378345131,-1.0302565042923055,0.3029558068005974,0.11729757841667532,0.06880385264587104,1.7048111974252131,0.08831216357612874,-0.003128163339178071,0.06818894117442519,-0.04587493639439754,0.9634123645899559,-0.08862230206137135,0.06016869936033492,-1.472897087747154,0.14086240052282178,0.29649886036142,0.1195308824949717,2.4805209680761187,0.013162448357019095,0.10835057144036925,0.19745569506641136,0.5487335850400623,0.583220840704026,0.290631594148475,0.16119758919489025,1.802952485828415,0.07147562603836513,-0.2479625663531873,0.14127047121832814,-1.7552328113209914,0.07930083702958703
BTG,2775,2775,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0035352338952251428,0.0006215942282520315,18664.60524592755,18717.86307311304,-9323.302622963774,0.8435741712224628,0.5640857154829002,2.0273418476603315,-0.19396647023650324,0.13865021776408634,-1.3989626079530406,0.16193754566919008,0.10372327936230046,0.15785366612785498,0.6570850199848312,0.5111815181539985,-0.3693510762970175,0.4149677825948548,-0.8900716918007724,0.37350564769288386,0.0826490434955123,0.1437522147694937,0.5749410096257634,0.5653784666270633,0.2336611223017466,0.28879676647795494,0.8090849670908034,0.4185366261583444,0.2626767407885563,0.30570353983772985,0.8592531866918762,0.39027612120955635,0.01869221578749545,0.4016977212997824,0.046533039139511734,0.9628887972282132,-0.0247880385348017,0.2665909963976829,-0.09298152927049545,0.9259250428749997,0.06892421957144418,0.2401176025714432,0.287043593777915,0.774100677296364
BUSD,2080,2080,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.20111463583545908,0.19798328702932666,8113.668109376833,8164.298465026025,-4047.8340546884165,1.8897726731103694,0.05752154118147153,2.3268611907004613,-0.000489755628694799,0.04075277421116625,-0.012017724883146879,0.9904126481951327,-0.8655608099508838,0.31560484856630666,-2.7425459839506705,0.006149738520288841,-0.05304996900573904,0.10518638030894374,-0.5043425664988714,0.6140751101022781,-0.009144855136804167,0.013931518674891268,-0.6564148066130012,0.5116312634201023,0.08345635030012123,0.11706309483281893,0.7129176827189437,0.47597819385799767,-0.010264411604186771,0.04757845460671212,-0.2157365490122229,0.8292146667694633,0.009413466062360046,0.02284813525530774,0.4120015028435745,0.6803815867180442,-0.019088350004030086,0.09378262224660584,-0.20353824137947824,0.8387346492044746,-0.011549439819175042,0.018209777711004384,-0.6342438662606836,0.5259927618512505
COMP,1808,1808,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.027936170771781232,0.023540178327560946,11325.617859102455,11374.96705884712,-5653.808929551227,7.724541309582327,3.18246329916194e-10,2.1353146056688117,-0.07469231759714048,0.1385825412561802,-0.5389735021460326,0.5899729581531401,0.9561649595160443,0.12563381276882993,7.6107294560535,4.404814504150853e-14,-0.16460496195546964,0.25559103079941153,-0.6440169728985992,0.5196479158987313,-0.04653725408294816,0.22617370175969057,-0.20575890884252304,0.8370029155492259,0.007898128447380503,0.3077772855087364,0.02566183022351827,0.9795299632489651,0.7059359836076815,0.5141604832344107,1.3729876305679418,0.1699302023448016,0.7897506654815116,0.6829357781588693,1.1564054640842,0.24767149005233405,-0.056272206517847395,0.44894550596424965,-0.12534306674255574,0.9002662009739255,-0.19106414995756912,0.14866347882575387,-1.2852124238362026,0.19888630000601812
CRO,2264,2264,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.003940369467751892,0.00035903147033256033,13712.778726306806,13764.182667123468,-6847.389363153403,1.4802656595832007,0.15910825760290012,2.121613941172144,0.01653375315989184,0.10862123332250911,0.15221474341762628,0.8790313665070708,0.012306877506981256,0.1365878191188607,0.09010230624058528,0.9282140263600751,-0.0661369115343564,0.2954252204604543,-0.223870228246845,0.8228788352551745,-0.0586294301620575,0.14529710368433812,-0.40351410093783785,0.6866088372203727,-0.027474077066312566,0.3352264178841425,-0.08195677786888465,0.9346884555977516,-0.07702321396954775,0.26920498228163636,-0.28611362730637635,0.7748177299056047,-0.5805010830502566,0.2847666966327386,-2.0385146504646374,0.041616491921755164,0.21597447291815583,0.22644436556026593,0.9537639516169651,0.34030674280125195,0.31624842566792416,0.18520562805105542,1.7075529993113618,0.08785882010741747
CRV,1750,1750,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010087542472538846,0.005459079783924237,11807.079946655931,11856.130662784199,-5894.5399733279655,2.6434888976636897,0.007002541288909419,2.0001626372841623,-0.15804637721079412,0.18565449680246085,-0.8512930197373987,0.39472572563714614,-0.40301873072426075,0.14775304982778117,-2.7276508416849166,0.006443898907740824,-0.05570793854345718,0.358283718795926,-0.15548554293974975,0.8764568909573871,0.5587019587527243,0.2673769938181317,2.089566311500795,0.03680414664146609,-0.24497176865214432,0.4367294959924433,-0.560923342481047,0.574923243617357,0.21243215245043146,0.6124826066287611,0.34683785327342553,0.728755788803925,1.252236982797612,1.0185154458226882,1.2294727467644238,0.21906365056154115,-0.8929203938055107,0.847178155061127,-1.0539936475829965,0.2920346386300087,0.1714946741939107,0.2016404949061643,0.8504971894346802,0.39516772228635866
CVC,2819,2819,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007260328694371321,0.004403523884858651,18702.750234393265,18756.151179881912,-9342.375117196632,1.6633278301984546,0.10227919673584107,2.0082113445000975,-0.043831733332514514,0.12940073470876906,-0.3387286280187108,0.7348397535750977,-0.37328693828880455,0.3103219785216677,-1.2029020311970602,0.2291166687879215,-0.4879356040709977,0.29529191141782624,-1.6523839130174762,0.09856923833160776,0.28403421932048667,0.17099447063023837,1.661072538039476,0.09681163994583665,0.16160614117675828,0.2929641753769429,0.5516242420044275,0.5812501593940682,0.5527578789354748,0.38820415570183064,1.423884496898672,0.15459213688406478,0.18964975984688653,0.4295623263691996,0.4414953272319478,0.6588887796994418,0.2959281089316289,0.2819944008012195,1.0494112935959725,0.29408008150971016,-0.027578538393515928,0.3174455887924735,-0.0868764265977723,0.930775994193459
DAI,2019,2019,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004451144157466502,0.0004287245379006599,1260.1445591455822,1310.503044655268,-621.0722795727911,0.4534803742444071,0.8888685625751065,2.614559201992553,0.003606408790034106,0.007610517822847736,0.47387166996800284,0.6356436692807739,-0.014928003410108324,0.01684386272546666,-0.8862577220804763,0.3755862908014006,0.007541932620519176,0.009413251840826248,0.8012037442586029,0.42310983702400196,0.010591200280660976,0.009548920132582694,1.1091516248546083,0.2674994739332363,-0.023679383463618447,0.017431291957087303,-1.3584411024674945,0.17447850661494946,-0.004422339165687282,0.024497806917654127,-0.18051979838653895,0.8567629868968807,-0.00920041231331291,0.025338083233375927,-0.36310608930331034,0.716564395258252,0.00814971086441629,0.021379149403048994,0.38119902297207464,0.7030964723784137,0.006522668016538206,0.00809897563668808,0.8053695071004715,0.42070318523583317
DASH,3803,3803,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0041665192559346975,0.0020499762575414415,23663.498531128156,23719.619162607836,-11822.749265564078,1.9815460796936613,0.04485361574433583,2.0035350032282575,0.07217816217945353,0.08978791807448762,0.8038738811114305,0.4215205799164815,-0.21520173760186906,0.13656347501484464,-1.5758367131363369,0.1151474773279042,0.1184791805169728,0.10710731213290083,1.1061726613955314,0.26872248663678516,-0.029191454680112805,0.10132793106461728,-0.28808892447924633,0.7732945319521337,-0.12261092021111289,0.1473825729254557,-0.8319227828457574,0.40550530594282397,0.3143168640778588,0.19701213332531725,1.5954188139206713,0.11070256372409817,-0.029517993615664873,0.30891546721585056,-0.09555362792837942,0.9238801827551228,0.38855495621825964,0.22540481049951674,1.7238095112397465,0.0848243511764256,-0.354396931423085,0.23027765277603798,-1.5389983663232931,0.12388875135679496
DCR,3301,3301,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012975380396652136,0.010554719159120984,21204.063738703782,21258.899397951627,-10593.031869351891,3.2069043205029444,0.0012397083583915525,2.0943984367238158,0.06780607562938454,0.10769447726871466,0.6296151608610134,0.5289904961479084,-0.43639053717107174,0.28486538534014944,-1.5319184415824707,0.12563953234947478,0.26248096668595783,0.27826831941095115,0.9432657200847995,0.34561485996916963,-0.2864254022196624,0.1286068904736982,-2.227138850528698,0.026005989704126906,-0.4121551125073266,0.3193781454475932,-1.2904925348906104,0.19697116466826212,0.7854897076162024,0.23553751334770762,3.3348815500851394,0.00086289646314806,0.679695553627324,0.3130200743655085,2.171412025267282,0.02997189113463904,0.3629916456580177,0.23798224264831905,1.5252887846528649,0.12728402714436207,-0.7013117170382942,0.26676120789430946,-2.628986885215159,0.008604150230795774
DGB,3763,3763,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0025134904517492007,0.000370662289454482,25929.207564021905,25985.232271332137,-12955.603782010952,1.2753869952977024,0.2514470025087823,2.05967801391907,0.11877178718528131,0.12763911073759932,0.9305281625586732,0.3521580056293019,-0.06302938020397429,0.12274600933616618,-0.5134943330935905,0.6076360364415258,0.11917799407660806,0.12314642997851018,0.9677746573522705,0.33321976885082516,0.07477900073806235,0.14789625989908667,0.5056179296831842,0.613154816992729,-0.021125977248865252,0.13956120214700826,-0.15137428543078887,0.8796886721477288,0.5639180007620778,0.2527890927592184,2.230784542983465,0.02575473685879779,-0.007595868194212874,0.44090588117858376,-0.017227867711604092,0.9862557531610239,0.7159698475055845,0.36189337411010536,1.9783999894061393,0.047957178643903385,-0.5085601884352402,0.2899957757621299,-1.7536813669051114,0.07956737842085117
DOGE,3803,3803,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0050268690450743225,0.0029121546328428893,25057.03967187075,25113.16030335043,-12519.519835935374,1.6901110841488518,0.0955429038167875,1.993830106096323,0.18650347922033234,0.10768190032576096,1.731985400110131,0.08335808715316696,0.00413504231182342,0.2413858153912809,0.017130427921460963,0.9863334724205826,-0.027457358732713356,0.10727870938231138,-0.25594415602878845,0.7980079442413561,0.30785689710778175,0.13764597379577792,2.2365848314934498,0.025371836307575425,0.012878265862372229,0.09098797377085893,0.1415381102430572,0.8874524299335833,0.7009887858660377,0.267045223010453,2.6249815591668484,0.008700406981932376,0.7127757953682724,0.3702665669081705,1.9250341755674834,0.0543003558653445,0.19876587140361757,0.2514021363342149,0.7906292058687103,0.4292102091155331,-0.4714452364757357,0.2070008400747738,-2.2775039768217273,0.02281199183593348
DOT,1745,1745,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006186085887353032,0.0015257627262151852,10642.229260611632,10691.253775848032,-5312.114630305816,0.6664275893119436,0.721522713533265,2.0410584641092764,0.05039077265049807,0.1334444238721188,0.37761617299789224,0.7057627209940218,-0.07197631170668539,0.14495315558994604,-0.49654877407634496,0.6195712575727312,0.1422669471998092,0.20145766055724326,0.7061878253042887,0.4801677669831479,0.0061063631931573825,0.12514964204626,0.04879249427577461,0.9610903750905717,-0.13208208591971066,0.2171302976059677,-0.6083079486189608,0.5430642270038575,0.38275465758766136,0.4295372885958999,0.8910859842665471,0.3730086957779607,-0.883752887928552,0.7718501852695392,-1.144979822243529,0.2523781181037265,1.0223438093694148,0.6215884099138922,1.6447279149092222,0.10021016460732754,0.08040006384397005,0.1478181987866619,0.5439118085859453,0.5865732346412883
DRGN,2705,2705,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009558994822270295,0.006586928790229152,19253.482873752615,19306.508215686586,-9617.741436876307,2.246637932520236,0.02173497928596639,2.003319032097619,-0.10625119553690313,0.1721928442860849,-0.6170476826573299,0.5372559673564108,-0.6436338083611682,0.26346764194444977,-2.4429330433559415,0.014632925492046277,0.1812297727845935,0.378833015949599,0.47838959423933847,0.6324121652649017,-0.2793101271032337,0.18997385618635765,-1.4702556062726881,0.14161054318324404,0.10016375657757343,0.4184590687638285,0.23936333097874438,0.8108422609737709,0.3931823518639305,0.3712438489136219,1.0590945897541675,0.2896526487336303,-0.4776039890807534,0.4791496336678386,-0.9967741922804919,0.31896458782453657,0.9734104642137196,0.40495559661138913,2.4037461696024947,0.016295902043622794,0.030112008788622746,0.2998999959858713,0.1004068329165345,0.9200288950037857
ELF,2717,2717,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00424263148058146,0.0012680015522187338,17728.56778068024,17781.63340615778,-8855.28389034012,1.2380401909348488,0.2723212037625825,2.121723286660083,-0.04337917989444623,0.1251490623290683,-0.3466200951660712,0.7289039794720902,0.06383019536765637,0.3932450837989773,0.16231657558441515,0.8710688080698865,-0.11941236199681876,0.23586932608121608,-0.5062649051521939,0.6127123699969306,-0.35342372035330333,0.1640211332866253,-2.1547450213973276,0.031270696038752856,0.05163984597082051,0.23788430708841446,0.21707966617414376,0.828162796267575,0.20580212366774278,0.37671510468869834,0.5463070662850354,0.5849003888082591,-0.10751479229792471,0.38579024041808213,-0.2786871751379988,0.7805064226260672,0.20435376247437725,0.26930251467233657,0.7588260463256973,0.44802340276680785,0.1176770451582077,0.27309320382026775,0.4309043341688397,0.6665726114951476
EOS,2548,2548,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00804993828638978,0.004887084363030314,15639.437835364342,15691.91881729578,-7810.718917682171,1.7925542208657315,0.07387535650202508,2.0114519919506173,-0.11338809559697319,0.10657140136865889,-1.0639636350913086,0.2874475588430817,-0.35421193838078335,0.17349647404188676,-2.0416088588363297,0.041294741552989164,0.08059323659212395,0.09731689972735594,0.8281525286760554,0.4076628904803653,-0.11805375462477129,0.11297437205175703,-1.044960485115042,0.29614189638399363,-0.23901896085222138,0.10159186714447456,-2.352737158697071,0.018712630353478102,0.28486621781393634,0.26494642123983003,1.075184244727257,0.282395629443883,0.037669939572764606,0.3142049159118058,0.11988972057756786,0.9045801063149854,0.2676677089389545,0.21319935725490438,1.2554808437763108,0.209421168424951,-0.05109626656095581,0.19391886502483893,-0.2634930157744628,0.792192243230958
ETC,3232,3232,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006741563811277107,0.004252973930441106,21066.967513543328,21121.611291585337,-10524.483756771664,1.4438411198361742,0.1729022629792443,1.8458950896405102,0.10788694558172,0.11407216583310606,0.9457780063505117,0.34433338956093207,-0.48111001048859076,0.3035813291606214,-1.5847812901367229,0.1131150621573685,-0.047191776714737656,0.09257859779406148,-0.5097482338165723,0.6102630860328422,0.07769498482219761,0.11534196180052496,0.6736055431115789,0.5006108832715064,0.13856991169557656,0.1033748277545864,1.340460871427461,0.1801909223453977,0.3887411393383858,0.2736927140914706,1.420356185325653,0.1556016467152025,0.15641488999262998,0.43683090978032063,0.35806735853763183,0.7203165746695595,0.21532968611434183,0.22825410262716053,0.9433770680830654,0.3455594414864338,-0.27791764279338965,0.24804910088132362,-1.1204138285764491,0.2626217187760374
ETH,3584,3584,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004522182943161979,0.0022756885746274547,22206.13695559845,22261.719416676882,-11094.068477799225,2.2015415676188574,0.02457453201013808,2.0340248353280863,0.21331610995158545,0.09181571526217355,2.323307173967722,0.020218953012042885,-0.17200028138333873,0.14852381003443269,-1.1580653724373446,0.24691537281337947,-0.007940680235942271,0.0851812753262799,-0.09322095971827311,0.9257332912874228,0.06755826394119809,0.1127464187997444,0.5992054085655024,0.5490742066812904,0.05004841587991227,0.15622282304792268,0.32036558361616274,0.7487100936254283,0.48213598145670206,0.21394021083661646,2.253601506567194,0.024282100848732162,0.06355593543381115,0.36786911279589524,0.17276779491153932,0.8628438151273552,0.40121856662861466,0.20566152228909404,1.9508684082607841,0.05115138295001327,-0.3560809129945414,0.24416703950272658,-1.4583496352322571,0.14483278270823574
FTT,2111,2111,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0046652292969768805,0.0008222379043011374,14106.842882097408,14157.60831653495,-7044.421441048704,0.802566721952652,0.6003073716493084,1.9564636694491724,-0.016308658659064057,0.1568766065543519,-0.10395851247211747,0.9172123334689828,0.34690026513899735,0.9076051777775254,0.38221494724001065,0.7023411337106011,-0.07428501389027345,0.34334413602082586,-0.21635731063066013,0.828730537313429,-0.09171965670623969,0.26400692218824373,-0.34741383273595083,0.7283157275482202,-0.07352467893324174,0.29325281608888076,-0.2507211351414864,0.8020545778172403,0.3054674120221267,0.25040056231807833,1.2199150401032173,0.2226359160298226,0.006077492372550092,0.2900565695580447,0.020952783044391254,0.9832853385111138,-0.024562685548983096,0.2413529704249973,-0.10177080276132827,0.9189484485193427,0.12006778423903677,0.1933372654396451,0.6210276325467055,0.5346497512229991
FUN,2828,2828,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0072717452360573365,0.004424191977501879,18651.931918929255,18705.361860326284,-9316.965959464627,1.3961057144874807,0.19287778651716148,2.0907830525064095,-0.06006544015257399,0.1280118157464117,-0.4692179374407294,0.6389505422558668,-0.36736481424979955,0.3104680922621312,-1.1832610931870897,0.2368065361852065,-0.029335254266142974,0.20114300293538664,-0.14584277771554582,0.8840560446546439,-0.3324825425781228,0.16506179958495087,-2.0142912740207164,0.04407479371496848,0.23603997615878983,0.24121742712162733,0.9785361653815049,0.3278940833537618,0.6002758583364577,0.32450341507657415,1.8498290940784354,0.06444390347594,0.26075080706663556,0.39154461148448866,0.6659542729448734,0.5054954042395159,0.35099259878942357,0.26337229747360275,1.332686095524541,0.18274370157058817,-0.14365810785639987,0.229006562641738,-0.627310004565857,0.5305073975405628
GAS,2853,2853,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.026194446352545087,0.0234259870671224,19150.666183685425,19204.176182539708,-9566.333091842713,2.4727787701787163,0.01139057958672021,2.1938061048460145,-0.036099157804321325,0.13478053273246274,-0.26783658643030883,0.7888447371508095,1.1056366545681715,0.4013266161689942,2.754954717736937,0.0059078006825072004,-0.22100017626872226,0.14368934994726856,-1.538041450878756,0.12415090905891045,-0.30813835939854234,0.14401419605204416,-2.1396387845486196,0.0324697524598146,-0.2590127897646876,0.13543988204146706,-1.9123819798173387,0.05592864329335815,0.350111593160537,0.30392030179141966,1.1519848825394312,0.24942514465584245,0.008694360253565792,0.3752695199795486,0.023168309150286483,0.9815176601127765,0.3366748464723937,0.24495750264462257,1.3744214520378748,0.16942032405418725,-0.06264825420371906,0.23472815695637317,-0.2668970566465229,0.7895679796230944
GNO,2951,2951,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008126567931957096,0.005401640920781214,18464.659100659817,18518.47623238131,-9223.329550329909,5.05678372081463,2.918660720554589e-06,2.007511156874029,0.013628110083144216,0.10481890027203691,0.13001577051252328,0.8965629295101659,-0.35677440047860454,0.071210122817343,-5.010164094137937,5.763189928245645e-07,-0.16783577247700715,0.17569885578189887,-0.9552468155247839,0.3395321868734049,0.1393419286376727,0.1355613269320529,1.0278884973405045,0.3040876516929208,0.11059538928751972,0.20191504446281647,0.5477322880112895,0.5839177175255005,0.4349868514328525,0.2590594625985598,1.6791004160574166,0.09323975765628009,-0.14318622250372431,0.30110763075758945,-0.4755316965679897,0.6344437145711681,0.3842578290971685,0.23930321737770416,1.605736158952996,0.10844032088584653,0.036815169976104095,0.22836009296260654,0.1612154273475992,0.8719349142379311
GNT,3023,3023,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0038555967844199346,0.0011849683575685388,19958.20576307848,20012.242046649153,-9970.10288153924,1.5557120632818253,0.13293307538484464,2.109603124072929,0.08310304675585453,0.123733645439116,0.6716285328936338,0.5018721995571649,0.16302686008021425,0.16764318844388953,0.9724633705280523,0.3308988994487103,-0.3164434422825584,0.1533520466557615,-2.063509742344019,0.03915051668640802,-0.1654363638373657,0.12851917447598576,-1.2872504395698405,0.19810684688592606,0.1766839347340815,0.1539849535052503,1.1474103846650008,0.2513040363974119,0.46389877337870705,0.2989684099391191,1.5516648513907332,0.1208484829236229,-0.0008276133955287257,0.3506662991815415,-0.002360116719115533,0.9981170588166226,0.42785301913440454,0.27778154212094386,1.5402499959774894,0.1236054573083535,-0.23704578614117822,0.2839064043773771,-0.834943426729077,0.4038164030090151
GUSD,2449,2449,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.13391289988622557,0.13103792196053665,8179.140531054747,8231.260516650238,-4080.5702655273735,1.533293315309883,0.1403741725845719,2.790129792927332,-0.01003409291586071,0.026420845462785048,-0.3797794029715734,0.704142635807798,0.5099146865626125,0.21922339086346418,2.32600492380941,0.02010085403343983,-0.06160116429509705,0.06964717589424753,-0.88447468980842,0.3765282489842444,0.0188352644925207,0.0530392145183215,0.355119597142872,0.7225310706975172,0.06540496001782882,0.049519853462012424,1.3207825840599903,0.1866992689284704,0.02364359812056316,0.05568008271946826,0.4246329560910708,0.6711421693668398,-0.010787930001163841,0.08705354719822922,-0.12392292271099185,0.9013866373215326,0.034741135242264666,0.06332392725514108,0.5486257209267471,0.583313149579433,0.029327575955254103,0.037291260756023493,0.7864463512544813,0.4316833593331407
HEDG,817,817,8,"log_daily_return,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.02214251286146629,0.012460755563064918,6330.157484862218,6372.5082367159575,-3156.078742431109,1.6659490790045666,0.10296057187196916,2.024774009821971,-0.033959725804650065,0.405266628786504,-0.08379600833736592,0.9332393774991368,-1.6654472015212918,0.6071186374138804,-2.7431989382100546,0.006219142390980427,0.3050164785415458,0.7923478529007438,0.38495274193638124,0.7003737347500337,0.637563298321934,0.4922226748281424,1.2952741328800765,0.19559562737055547,0.45298218410589464,0.8133424441595647,0.5569390695870617,0.5777232883035258,-0.29313793202601435,0.5138006958318022,-0.5705284839123222,0.5684779277453762,0.04878971052566217,0.6042160454953999,0.08074878330260037,0.9356617360191752,-0.19859383327796576,1.4651652736362344,-0.1355436392408464,0.892215823020196,-0.08867506369224265,1.504994222957149,-0.05892053427155744,0.9530299711255741
