symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_TwitSIX,stderr_diff_TwitSIX,tval_diff_TwitSIX,pval_diff_TwitSIX,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
BSV,2389,2389,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005869163604460437,0.0004954834077278703,11075.99081108192,11130.226495524512,-5527.99540554096,1.174971408063843,0.3068229682341065,2.006485666428293,-0.2196949793805918,0.15010081890873106,-1.4636494389426185,0.1434785133925479,-0.5154188713647848,0.6159575852886335,-0.8367765633136298,0.40283825379309335,0.04288114789938554,0.0986472629434649,0.43469171490303665,0.6638425434833422,-0.20396767007998357,0.21213333452014263,-0.9615069246017829,0.3364369565711026,0.020146165067628726,0.13959874416248683,0.14431480160150634,0.8852693558540536,-0.21178383809595722,0.16225688623946086,-1.3052379039457458,0.19199219232832032,-0.07489763368330098,0.39541048294964154,-0.18941742040976628,0.8497887592427784,-0.17061550641794543,0.47251290265381357,-0.36108115875715424,0.7180845862115062,-0.1513655581846091,0.3685272889828756,-0.410730935563479,0.6813226917514164,0.007050739322537192,0.23396878055897644,0.030135385181271714,0.9759626919050837
BTC,3803,3803,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0055932169434310675,0.0026865391105278524,17092.97345602024,17153.329482949426,-8536.48672801012,2.252486477158666,0.016551251750632337,1.9981999417461613,0.09178644995654432,0.0764866943709018,1.2000315964950772,0.2302193946102145,-0.1667813043909349,0.1497396389851633,-1.1138086449337583,0.2654482266893441,-0.0905034690176185,0.04503702519336664,-2.009534791186619,0.044567549946965955,0.21284570364143082,0.10031095062239204,2.121859102329333,0.03392922151068206,-0.0020833469690745045,0.08967129069546606,-0.023233154702208856,0.9814657976024865,-0.25438463791839505,0.11828182090657786,-2.1506655542554998,0.031580220194096,0.31461690800994535,0.12099564329178182,2.600233359239593,0.009360569805168131,0.18537595294038756,0.21343370005339263,0.8685411577178949,0.3851658436461388,0.11761737116994224,0.23995772689292147,0.4901587154241868,0.6240565163902316,-0.23303978351768245,0.1479131520967284,-1.575517661642997,0.11523973989807719
BTG,2775,2775,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006619126396251396,0.002260068442846319,13824.562183614185,13880.87164942309,-6902.281091807093,0.9749025412801477,0.45873861651432213,2.000048526645798,-0.11435379634895892,0.15075079608006586,-0.7585618074495873,0.44820188484324064,-0.1747995388313931,0.8196816219914895,-0.21325296815451594,0.8311508501112204,-0.06471669983984199,0.08396062417720253,-0.7707982220719869,0.44091532264150435,-0.49285599586075535,0.4595245003518161,-1.0725347516474537,0.283606091985016,0.1786425270050329,0.15105773810231038,1.182610896000836,0.23710046655948788,0.36896856033534675,0.38812957155604094,0.9506324366270876,0.3419030019370911,0.4233126169117759,0.3159740615947706,1.3397068568706267,0.18048908453757337,0.1532763985259913,0.4132396605195599,0.37091405586114173,0.7107398514945253,0.2190670867281776,0.35246938510304693,0.621520892273046,0.5343260251044444,-0.053673896496889084,0.2506308953260517,-0.2141551480597132,0.8304473591110725
BUSD,2080,2080,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.3626747430690469,0.3584447081779123,-4403.377483640048,-4351.1810632387405,2211.688741820024,14.819914749986228,3.7885504507208574e-23,2.307055640529981,-0.007306501911947254,0.002029375966863721,-3.600368798709593,0.00032922582632989155,-1.1951741422333062,0.11276803374961614,-10.598518946308884,2.8577083846111093e-25,0.0008068711789454661,0.0005990740137760954,1.3468639273127196,0.17824911113188474,0.001532524295405057,0.003406684028227234,0.44985806805292416,0.6528846867343663,0.00037218018011346966,0.002509278634994614,0.14832158331203762,0.8821110352137271,0.0037549276177546048,0.004699424950065908,0.799018530491043,0.4244195951892503,-0.00032276305817346604,0.00320603973931594,-0.10067344275724191,0.9198245762745418,0.0001792751728553301,0.0029718262124660715,0.060324918093566625,0.9519057455467581,-0.0006987555084222964,0.005427922455658884,-0.12873350976003875,0.8975876092914503,-0.00019920581703988794,0.0014130076573392817,-0.14097999823652477,0.8879066832122608
COMP,1808,1808,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004691987403703135,-0.0035716400071517107,7153.829981841521,7203.80594167134,-3566.9149909207604,0.42621104141449906,0.9215326940532513,2.02353511687195,0.1750430468682203,0.6355786746492734,0.275407363163676,0.7830557750535421,-0.31844289047775154,0.7369133353227808,-0.43213072041676115,0.6657323515759885,-0.07281579271363278,0.1627474641547829,-0.447415835889034,0.6546642323358315,-0.18376180861869423,0.3719850438869985,-0.4940032177060251,0.6214039900778048,-0.055298929158971,0.2808189598320422,-0.19692021219665967,0.8439268903651702,0.19603480639016113,0.48903839651273073,0.40085769908469326,0.6886038914875441,1.543856331659451,1.2602355974673403,1.2250537397627042,0.2208210975889449,1.1435413535552053,0.8285474059841121,1.38017613149963,0.16781698177479198,0.7578884341060008,1.4827967745314325,0.5111209082212196,0.6093704799422154,-0.10453278341417818,0.20714224278695406,-0.5046425200758795,0.6139125048159177
CRO,2264,2264,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012288468269169184,0.006516128148664424,9690.505655288953,9743.965757388085,-4835.252827644476,2.149906120257905,0.02297507909896834,2.0017100320825914,-0.13974644494476485,0.15705179545281936,-0.8898111896259518,0.3737062545663433,-1.0820437538741758,0.6516714295803986,-1.6604130621023043,0.09703495816459733,-0.09000634529847983,0.053965688085231285,-1.6678439299491066,0.09555001516948947,-0.010189569523670436,0.320108351164731,-0.031831626655771876,0.9746104497837211,-0.07491069598794425,0.15247992886066714,-0.49128233825709633,0.6232967756379042,-0.05432764176615218,0.372565051677332,-0.14582055273720038,0.8840821343027171,-0.15237221436904613,0.2820600214639427,-0.5402120214633988,0.5891289343905872,-0.6346946133655538,0.2995756133285321,-2.118645794674584,0.03428015033174818,-0.06269103490240299,0.34051713265266786,-0.18410537647263905,0.853955027268009,0.4097590035830616,0.20244427499380557,2.0240582431664196,0.04313651273786185
CRV,1750,1750,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013870155848046517,0.005219894057239882,7376.912665214104,7426.343889442298,-3678.456332607052,1.8198781318568504,0.060781999948676974,2.011043022728905,0.1994769302964466,0.7438045109550533,0.268184620230813,0.7886111211872558,-0.2680345220555056,0.5172715293652703,-0.5181698717971264,0.6044514718745823,-0.24809297559195007,0.1198721413421099,-2.0696466486229146,0.03873529934084707,-0.5078167072344753,0.5973443012612522,-0.850123967303705,0.3954545026851548,0.8678695585289051,0.4045766139263502,2.145130313159657,0.03217666154213207,0.13068579695912935,0.7962206675446818,0.16413263594642324,0.8696590576682897,0.8082150269061177,1.3712249011103055,0.5894109903136178,0.5557153653857392,1.393095981196006,1.2471972670879576,1.1169812650798239,0.26426383553327937,-0.06726160305966933,1.7366206641282018,-0.03873131562294015,0.96911214059879,0.2664611969695616,0.27082168350558755,0.9838990494424869,0.3253971069738576
CVC,2819,2819,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008699928711301097,0.004441360385955995,14409.411050243734,14465.931757704899,-7194.705525121867,1.4834645909993096,0.14819056545860573,2.0020405793539022,-0.14788331523108506,0.15362164651441293,-0.9626463365448339,0.3358361309945095,-0.4170737975117183,0.3443017323316626,-1.211361309997578,0.22589357995942977,-0.08805542689122971,0.09579838316288829,-0.9191744576889879,0.3581101445213113,-0.5730792629226998,0.34597994567722046,-1.6563944531552417,0.09779171218532529,0.35611857087872834,0.19274229112337804,1.8476410589659849,0.06479517129676018,0.22910904785595881,0.3694597718484308,0.6201190638691504,0.5352468453991384,0.5768566580806886,0.4032916375366796,1.4303709881121034,0.1527596939956423,0.2464335074389035,0.4477476107621133,0.5503848630692811,0.5821141057903745,0.1091604053152872,0.38987849612415804,0.2799857042654764,0.779516114075804,-0.02058950452799773,0.34371987411838717,-0.0599019901913094,0.9522394081087524
DAI,2019,2019,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.1600407553363452,0.1542032007402272,583.2511439651157,634.9907271626837,-281.62557198255786,2.2043392693397914,0.019574914679844388,2.1313080186302718,0.015078891078279697,0.017428180818953122,0.8652016659066002,0.38708835664558683,-0.8997100082206294,0.2880560095891383,-3.123385655115854,0.0018274754093540577,-0.005610033477652118,0.003953454282981594,-1.419020703439417,0.15613361415810978,-0.0015687464791627234,0.01414566339519389,-0.11089946334335357,0.9117132556117795,0.013824615049928449,0.007940979057799929,1.7409207289558823,0.08193496921191834,-0.018334957934183008,0.01893819583654349,-0.9681470237414874,0.33315172136457927,-0.012892242008356373,0.028419525601224724,-0.45364029608575834,0.6501637529259551,-0.002731960284095494,0.021394242358258802,-0.12769605197264103,0.8984093403091316,-0.014272122822417339,0.04240955467526075,-0.3365308344240374,0.7365251279365164,-0.00041864435475925856,0.007273523242238318,-0.057557299374275055,0.954110142856476
DASH,3803,3803,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005378318655142267,0.002471012668749384,19697.75692693932,19758.112953868505,-9838.87846346966,1.8946654734329276,0.04833741967537253,1.9962602815390393,-0.0010279751109419782,0.11623178762587755,-0.00884418223223741,0.9929440285014858,-0.2653018895446437,0.15218829610060514,-1.7432476500641285,0.08139018232059513,0.003571601367047983,0.07949016286482306,0.04493136305584965,0.9641649316436578,0.1332130393114173,0.13060140278561475,1.019997002100273,0.30781001877321884,-0.0359084923461995,0.11489802685700923,-0.3125248825281193,0.7546628199406347,-0.1334658591239897,0.15070083533776432,-0.885634501128371,0.3758836735358586,0.3504446953915198,0.2018699390787947,1.7359924760998358,0.08266519956889057,0.08525000507647845,0.3360561777225375,0.25367783938453453,0.7997613931180472,0.19632177844460036,0.3343775551325086,0.5871260658234106,0.5571620907997288,-0.36440073681039276,0.24218856306968237,-1.5046157927182862,0.13252545074927222
DCR,3301,3301,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.03440325061402738,0.031030968602202114,17058.82586985296,17117.40841167482,-8519.41293492648,5.91255027615217,3.2707151062496984e-08,2.0164635111364957,-0.0408614760350022,0.13933427583644603,-0.29326219833349837,0.7693453585676104,-0.8184581687860701,0.22927045127973356,-3.5698371256201127,0.00036373162649393264,-0.702794462092192,0.4771051219729859,-1.4730390216435045,0.1408626396615262,0.1926495982052068,0.35196673121464,0.5473517270804871,0.5841845104154911,-0.24328056658673275,0.12885470426871257,-1.888022388995573,0.05913519035863003,-0.35790704684759733,0.37633871358943305,-0.9510237292197801,0.34168151423311066,0.8450640984951435,0.24426507340777573,3.4596190388807444,0.0005497278439007605,0.7905061951040948,0.3243950751843835,2.4368625037071774,0.014882565308558162,0.12022411965160879,0.3511542746113433,0.34236837864118996,0.7321016026732425,-0.7277014733522644,0.2901313764513792,-2.508179164393873,0.012196502342133929
DGB,3763,3763,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005087359076043851,0.0021409247988751767,21542.37385471234,21602.599544182223,-10761.18692735617,2.0742034305195443,0.02850884240856917,1.9997652590585697,0.07453982120072294,0.1479976557652724,0.5036554181570603,0.6145400475761006,-0.748380387133801,0.6369778425259621,-1.1748923387445744,0.240129838129629,-0.20163384418992236,0.10639522265849667,-1.8951400180543725,0.058168672006640616,0.2031404216472501,0.13098299305172612,1.5508915845817366,0.12103179391386587,0.1806240340358116,0.15793299899075866,1.1436750722778377,0.2528484935602104,-0.06296862530929266,0.17059414845893933,-0.36911362950088944,0.7120687446918177,0.6147908766670788,0.2570033081556808,2.3921516072262645,0.01681033444070249,0.0747635760448951,0.4834339361778831,0.1546510711184026,0.8771066750167114,0.6079227883239571,0.5229891988080418,1.1624002746318463,0.24516418594193637,-0.5439269784820786,0.30130233154955455,-1.8052531345666674,0.07113401091904453
DOGE,3803,3803,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.005675177881992899,0.002768739623122518,20846.562774445592,20906.918801374777,-10413.281387222796,1.6134785357806487,0.10550422950797597,2.001995859993257,0.05279507732114577,0.11990759417939051,0.44029802851486194,0.6597521752290036,0.017440148263866195,0.5241429303774306,0.03327364971098189,0.9734585233231362,0.029226320999245617,0.0990235670337031,0.29514510408717465,0.7679029350871844,-0.03201581516280682,0.11674311097427785,-0.27424157961544215,0.7839173735596514,0.2790003221717689,0.13904615995305242,2.006530221805267,0.044886995057300226,-0.05346882489718846,0.2662599687918916,-0.20081435876295625,0.840856998518559,0.7601597558077277,0.2697523282431527,2.817991454451972,0.004863347557501475,0.9288761944359465,0.40703545276354886,2.2820523080468385,0.022554184071187464,-0.16791929888691215,0.3863135859417599,-0.4346709642053009,0.6638317379520019,-0.48503410107218203,0.21812064666804487,-2.2236964197632765,0.026241168497396713
DOT,1745,1745,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.012598782133158792,0.0038949516132746886,6655.7258988751455,6705.1087437153155,-3317.8629494375728,1.2506330060024327,0.26011420802123414,1.9620461625198569,0.4325848964769433,0.5436601860464926,0.7956898584439466,0.42639726978010184,-0.464858670559739,0.36009703366256773,-1.2909261313030953,0.19702151302636403,-0.21787014564708204,0.11864527287457906,-1.8363154331263956,0.06660163325877587,0.172708077891286,0.19886486244396737,0.868469551477193,0.3853414237179307,-0.045551430673114304,0.18337685547389088,-0.24840337977984303,0.8038722717375207,-0.12714960658597294,0.21439751551354505,-0.593055410560203,0.5532754075022969,1.0598081770643644,1.0233370922833178,1.03563936561673,0.30061564075262937,-0.7454903385613283,0.9658242676691272,-0.7718695455441993,0.44037030910118646,1.9707083446066898,1.257467928652914,1.5672036635700506,0.11737695129133853,0.19800065241236137,0.1880312807586075,1.0530197508283339,0.29258107979179365
DRGN,2705,2705,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.016087795633390467,0.011617725043133409,14023.15342516852,14079.117348209164,-7001.57671258426,2.9772266818163424,0.0015903365261134416,2.0073314795834705,-0.27497005145543574,0.20910746409066183,-1.3149700449536232,0.18867216548480872,-0.8715511597037638,0.28022706320363655,-3.110160559583146,0.0018964822634860803,0.06010660852520384,0.1406162533813176,0.4274513584301603,0.669097063988553,0.046513216138884844,0.4258726441604661,0.10921860508457303,0.9130401656204385,-0.4182046684995299,0.21006557013166766,-1.9908291884167506,0.04663684160188116,0.23704520947832022,0.45864057287716226,0.5168430869324945,0.6053233940308465,0.36538261524829935,0.3770139913293203,0.9691486885141593,0.3325893151020687,-0.49318210748209845,0.4866848582474094,-1.013350013103112,0.31101675617143826,0.6902920463298329,0.5059489852102289,1.3643510838212412,0.17261206411241242,0.10708667108420926,0.30829084498738757,0.34735598810464274,0.7283607924477606
ELF,2717,2717,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006428970206901918,0.0019421968661402778,13512.015678089287,13568.039691445945,-6746.007839044643,0.9470563212987151,0.4826819977635458,2.0009298697306885,0.0018458190659815799,0.13661178599710808,0.013511418890465672,0.9892211278179077,-0.44741394209299223,0.3990904716068911,-1.121083999554117,0.2623871712403977,-0.0847922107485912,0.10943579377073606,-0.7748124066813802,0.4385424295156394,-0.10433049581867235,0.2627913362254902,-0.3970088866596071,0.6914034163825487,-0.11205846487201362,0.17184632340715497,-0.6520853204785408,0.5144213274793861,-0.04097791915247265,0.31055754424532955,-0.13194952082729483,0.8950375379768942,0.251134596149384,0.3900664509817296,0.6438251623981549,0.5197628945939596,-0.13203384428834758,0.3996830149600787,-0.3303463978861735,0.7411729598021766,0.38252269975026404,0.3677494932752552,1.0401719288405689,0.2983861988697876,0.11936718772784902,0.295009015390292,0.4046221691561806,0.6857986801807914
EOS,2548,2548,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.014509138582529002,0.009646519200534942,11579.643246999682,11634.785793527846,-5779.821623499841,2.565195245651301,0.006228229857230749,1.9958498038155323,-0.1981762111683627,0.1499123813843812,-1.32194692218404,0.1863515853462618,-0.5248711731714981,0.18683293666508913,-2.8093075157961347,0.005017762018932658,-0.22688715446854799,0.0766413807100292,-2.960374048152525,0.003112306867216402,0.05355742291738158,0.10839389504592192,0.49409999423575984,0.6212950579368121,-0.08544282013285286,0.13576683694393984,-0.6293349838306499,0.5292085854951787,-0.2535989262451724,0.13446884297653128,-1.8859307526683544,0.05946305194400699,0.2988609253107586,0.27493771262298583,1.0870132091357652,0.2771745942642756,0.08188995165620941,0.32417435729372474,0.25261082443362837,0.8005974278079367,0.11246577849256201,0.3138824123805507,0.3583054483352467,0.7201562036117883,-0.06453440205672423,0.2111799145257692,-0.3055896778897949,0.7599519509859978
ETC,3232,3232,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009734129074352449,0.006180543413135897,16518.71509398145,16577.027296127493,-8249.357546990725,1.4802597951671663,0.14925841236083662,1.8920484893208473,-0.008317074623105759,0.13637915742884826,-0.060984939193842305,0.9513760626354747,-0.5135513886299403,0.32297986912250415,-1.59004147851442,0.11195149190236306,-0.08026127967726676,0.09646354542212494,-0.8320374222826148,0.4054670361210694,-0.06035058109319263,0.09352942335360004,-0.6452577053215593,0.5188192187868677,0.09545908812135995,0.13565511716823903,0.7036895482753659,0.48169145377838085,0.2612822635260316,0.1568241147146711,1.666084734490061,0.0958214162260566,0.4950697019053304,0.2726234414420714,1.815946931366596,0.06949786512705228,0.4299065879823826,0.40236931685066174,1.0684378007429958,0.2854258987762902,0.024478620435181855,0.33430667065931513,0.0732220520365491,0.941635257395808,-0.31182558689080714,0.2667433752075052,-1.1690096769909715,0.2425108279699488
ETH,3584,3584,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0059340451418096185,0.00280586556358442,18344.18811510389,18403.80878819143,-9162.094057551945,2.4321050312297086,0.009426045486900101,2.0014813893117136,0.17955537199863153,0.10819845860210664,1.6595002767917024,0.09712466162040506,-0.26868947558663514,0.22844176825917664,-1.1761836621829849,0.23961938287665904,-0.16532961552133477,0.07986153379092609,-2.070203359156115,0.0385228609816672,0.006256131521136337,0.08818352419101588,0.0709444488472112,0.94344692762903,0.10226633289988823,0.13537120825144283,0.7554511348523644,0.45004055114360175,0.04075630610578062,0.17044542609325986,0.23911645527807038,0.8110324154543055,0.49273770090332314,0.2224268158774575,2.215280108918113,0.026819344463212397,0.08378142719803214,0.37997037866513106,0.22049462774536155,0.825501693974872,0.32238936048780603,0.30885613829367314,1.0438172356518456,0.2966581742033882,-0.3430274242551208,0.2670784757708532,-1.284369409646586,0.1991167561312245
FTT,2111,2111,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.01802207077588014,0.011650188033978881,9451.341462189677,9503.762285782246,-4715.670731094839,1.1283030336551005,0.3390146454077148,1.997368542429911,-0.565349231794047,0.386665573315879,-1.4621142165459757,0.14393644395618144,0.7189966240676178,1.3661499044621406,0.5262940924119817,0.5987680307169798,-0.08031351149898851,0.13821357771545148,-0.581082646339817,0.561279162676888,-0.3686707784833603,0.37562162888404577,-0.9814950741219665,0.32651983062907874,-0.06512907413405367,0.2528363933498585,-0.257593747763726,0.7967586666777099,0.041053515885383696,0.3458723549204026,0.11869556875926542,0.905533734944939,0.10145264419627213,0.2568952338839554,0.3949183589840373,0.6929638620498684,0.11633719915417277,0.283219508244795,0.4107668990570349,0.6813069166135639,-0.9597625025270207,0.5099078550674311,-1.882227333799555,0.06001435680844251,0.1506480680528717,0.19190290678712912,0.7850223353832785,0.4325745374051345
FUN,2828,2828,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013808857196818347,0.00959035896239413,14127.80948999915,14184.372861663453,-7053.904744999575,2.0551765641766933,0.030334273512156035,1.9915092644133376,-0.13612031583495104,0.10430527094016907,-1.305018572963887,0.19202922784605614,-0.9008780828273609,0.3382355558606525,-2.6634635750669213,0.007793060148658059,-0.18276210057538855,0.11927643949890358,-1.5322565071794296,0.12560948725553558,-0.16487842737027128,0.2347432627424938,-0.7023776761215843,0.4825213590542796,-0.16182709382543087,0.1752383256835943,-0.9234686144948772,0.35586893853075774,0.43437861685988943,0.28409252763735515,1.5290040201774502,0.1264137663906982,0.6370877717386163,0.33532273577213056,1.8999241738608232,0.05757967378058906,0.2865166791037047,0.4034501144907063,0.7101663100663336,0.4776797117520527,0.22239076980513509,0.34311031114179036,0.6481611382213229,0.5169514597725783,-0.14893263011163052,0.2421407371318994,-0.6150663943444743,0.538577389026762
GAS,2853,2853,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.013610888539712152,0.00944108957158496,14607.411806240583,14664.092743331408,-7293.705903120292,2.682477899730783,0.004229400356048912,2.0020561912203765,-0.1109776909060746,0.1676620128821043,-0.6619131489499134,0.5080985197626298,-1.1333312664074386,0.5361448516817473,-2.1138527449297935,0.03464385798131891,-0.18540292381746631,0.08934392925018474,-2.0751597268382165,0.03809156898723816,-0.05630774080594935,0.18111198956932953,-0.3109001283672321,0.7559069823664559,-0.026952313642807733,0.14564445232094766,-0.1850555459772308,0.8532030950465591,-0.42218875470090766,0.17616600420385117,-2.3965393130695656,0.016636498533575787,0.38168467239669507,0.3087830360260461,1.2360933984874078,0.21656020636568332,-0.02847026359262053,0.37757159079498237,-0.07540361692116715,0.9399006658450573,0.3312396734290578,0.3790063630952051,0.8739686339932281,0.382233905970051,0.00835463065440159,0.2440380316572966,0.03423495345239477,0.9726930032887133
GNO,2951,2951,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006641815463554135,0.0026273459256879184,14487.815403701774,14544.944313316675,-7233.907701850887,1.9766262637290462,0.03822765853886398,1.9971863368901277,-0.026402491858444475,0.12181519726686482,-0.21674218365877299,0.8284291239819286,-0.42588486708850626,0.3749229241520964,-1.1359264522212462,0.2561095728000205,-0.08918364813372415,0.0855951459015333,-1.0419241324305817,0.29755994923977613,-0.25333411679816675,0.20968128550698487,-1.2081865874946085,0.22710377796391912,0.1254892994374128,0.14699753510453095,0.8536830182096353,0.3933724580371669,0.22107048368018753,0.24910867153426267,0.8874459580977745,0.37493467945871806,0.4255301328721127,0.27011534785831987,1.575364510924831,0.11531436820739473,-0.1673086971871964,0.31247067396391365,-0.5354380782835269,0.592400428829867,0.32820581933639664,0.33730756692856395,0.9730164737333186,0.33065078624497835,0.08511848118292001,0.2469668531592505,0.34465548754444975,0.7303859297267841
GNT,3023,3023,9,"log_daily_return,diff_TwitSIX,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.007143400802751665,0.003256619857655907,15618.295404950084,15675.741103043629,-7799.147702475042,1.8784897535003908,0.05078841222931078,2.0115215150885235,0.01590788048244393,0.14320737148666818,0.11108283265938491,0.9115603584444201,-0.9513817862481999,0.547732482433547,-1.7369460763423414,0.08253062595505306,-0.10525173692719991,0.08859300138075389,-1.1880366991389117,0.23494166893932902,-0.2938306664519929,0.19610048080092068,-1.4983679043106832,0.1341749783370231,-0.07883993517971252,0.13495008474816067,-0.5842155292220895,0.559132633643886,0.16282631620527704,0.19980594494892365,0.8149222799496797,0.41520120805337035,0.5120898499002675,0.3085433711297317,1.659701350981064,0.09711093195259708,0.05235820604261798,0.3606880846488248,0.14516200637344392,0.8845956874552139,0.2830464052338019,0.3725114486510933,0.7598327682511381,0.44743246056067465,-0.2400828953097335,0.3050222752184341,-0.7870995491650704,0.4313047250840851
