symbol,n,nobs,n_regs,regs_used,opt_hac_lag,r2,adj_r2,aic,bic,log_likelihood,fstat,f_pval,durbin_watson,coef_Intercept,stderr_Intercept,tval_Intercept,pval_Intercept,coef_log_daily_return,stderr_log_daily_return,tval_log_daily_return,pval_log_daily_return,coef_diff_fng_value,stderr_diff_fng_value,tval_diff_fng_value,pval_diff_fng_value,coef_log_diff_AdrActCnt,stderr_log_diff_AdrActCnt,tval_log_diff_AdrActCnt,pval_log_diff_AdrActCnt,coef_log_diff_volume_trusted_spot_usd_1d,stderr_log_diff_volume_trusted_spot_usd_1d,tval_log_diff_volume_trusted_spot_usd_1d,pval_log_diff_volume_trusted_spot_usd_1d,coef_log_diff_TxCnt,stderr_log_diff_TxCnt,tval_log_diff_TxCnt,pval_log_diff_TxCnt,coef_log_UnemRt,stderr_log_UnemRt,tval_log_UnemRt,pval_log_UnemRt,coef_log_IndPro,stderr_log_IndPro,tval_log_IndPro,pval_log_IndPro,coef_log_CPIPrc,stderr_log_CPIPrc,tval_log_CPIPrc,pval_log_CPIPrc,coef_log_TotRes,stderr_log_TotRes,tval_log_TotRes,pval_log_TotRes
BSV,2389,2389,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004095235767965999,0.0002762571237017175,15330.15664336662,15387.80809239598,-7655.07832168331,1.0468912602799259,0.3996898094494476,2.0803525866122388,-0.04141920531433614,0.12751181567834272,-0.3248264099604614,0.7453414049905663,0.11950585831657323,0.1878744868992241,0.636094130123566,0.5247770940718819,-0.028786817499652066,0.11870859700626595,-0.2424998544809065,0.8084140581447786,-0.1850776787175032,0.17313239064696992,-1.06899510845946,0.28518180476752086,-0.06392869221000048,0.12527725263065106,-0.510297686671645,0.6098909103808903,-0.2568207623806676,0.14584327574106234,-1.7609366018124852,0.07837934423561727,-0.0700444082945801,0.3784041118307575,-0.18510477583263601,0.8531628495775003,-0.17944319708589979,0.4614169490668381,-0.3888959810618199,0.6973883728507977,0.07228365593710498,0.23206384982446945,0.31148175811001816,0.7554620729855146,-0.02624181838801124,0.22197637707694773,-0.11821896876402556,0.9059042767923502
BTC,3803,3803,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00694981907942771,0.0035502558887525737,14125.218817166911,14184.000370531945,-7052.609408583456,1.5440544946901253,0.12671959506139982,1.9943333692202139,0.04965023180737414,0.10179753027951825,0.4877351314029257,0.6257781340084893,-0.32834614532437023,0.14195000000316593,-2.31311127380801,0.020793346283346417,0.049340848826840006,0.07766866314201569,0.6352735689118427,0.5253052955947499,0.10169107908206262,0.07902507471272749,1.2868204105055359,0.19827018360430243,-0.021031010421581495,0.07517031114208779,-0.27977814780929183,0.7796697276517992,-0.06235033901903541,0.06477795945701091,-0.9625239748469299,0.3358749862547261,0.2700985573264989,0.15014969020433147,1.7988619021386911,0.07215518013033032,0.05483423312537705,0.28988633834249145,0.18915770035562063,0.8499838205940877,0.28150049848615466,0.1632098663614693,1.7247762329680547,0.08468533974458725,-0.08959488130154863,0.17030390194610207,-0.5260882474078821,0.5988712685951464
BTG,2775,2775,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0018954981614436317,-0.0015213677634506872,17465.5781271073,17524.35968047233,-8722.78906355365,0.6847247877079866,0.7234493693920244,1.9987737233119827,-0.20457248418937093,0.12698240075157652,-1.6110302134670509,0.1072931796015716,-0.02839618139576744,0.45257045500262416,-0.06274422265501796,0.94997495189185,-0.01788618090469262,0.16615947392969835,-0.10764466498166826,0.9142857791641548,0.0280144670027278,0.1328918801584948,0.21080646138286308,0.833054633884001,0.08531636912367571,0.13636223238665335,0.625659815261474,0.5315924042188599,-0.0005914759459168945,0.17066536199608265,-0.003465705864383136,0.997235035278025,0.24322883645216004,0.3057051400249407,0.7956321455122293,0.42631770591495843,-0.0040653268984590235,0.4023371785881037,-0.010104278487822619,0.9919388560273288,-0.040870508116811685,0.2646887249321955,-0.15440970569215354,0.877298553598232,0.1121953250047091,0.22938452057678027,0.4891146304144562,0.6248013458679083
BUSD,2080,2080,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.20161288178222336,0.19808712905211545,8108.489487171635,8164.735677033229,-4044.2447435858176,1.6334514151966029,0.1003059892056164,2.326500618652803,-0.0005057063199776918,0.04085518614974766,-0.012378020213250582,0.9901252324998153,-0.8649235626822406,0.31508900765873354,-2.7450134459118347,0.006103940186580586,0.0436630814701661,0.030374370142517634,1.4374975107400534,0.15073019443776733,-0.054916138418370196,0.1053109006823512,-0.5214668003269054,0.6020982882212489,-0.011666315557311428,0.014320812119190958,-0.8146406405037389,0.4153732208766622,0.08701429432971994,0.11738919901267997,0.7412461713817552,0.45862959377357715,-0.010892872374498496,0.0476549473520969,-0.2285779961945376,0.8192198610149621,0.010367239769008493,0.02295619812541084,0.4516096137684364,0.6515982969116312,-0.020526533262335264,0.09411980531297152,-0.2180894148057307,0.827381278752443,-0.011553986609378251,0.0182615693180091,-0.6326940696155834,0.5270044222161085
COMP,1808,1808,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.028055426098823832,0.02310214118086773,11316.378226000583,11371.199415236104,-5648.189113000291,6.956130500673828,6.460858609863195e-10,2.134402742424911,-0.07746416228458375,0.1387115734108802,-0.5584549319120307,0.576604566916604,0.9594963149577188,0.12535430330490935,7.654275040114569,3.1784887481585675e-14,0.060138773379139435,0.15374027498272322,0.3911712359425506,0.695717855981113,-0.16512664146033051,0.25556640629160643,-0.646120293572222,0.5182854036886184,-0.04619566370725352,0.227232617487797,-0.20329679875176523,0.8389264783171951,0.004323741786632768,0.30813400003745295,0.014032017843234528,0.9888060219752001,0.7046447109056172,0.514363257859463,1.3699359356226488,0.17088104182377775,0.7945061711721224,0.6834423043757615,1.1625065731010078,0.24518682576020218,-0.06500757422662798,0.4494083304316587,-0.14465146688355313,0.8850025654122297,-0.1932146039552544,0.14892919949904437,-1.297358775882591,0.1946772186892769
CRO,2264,2264,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004645806520083839,0.0006142188777258362,13702.775010885183,13759.881544120195,-6841.387505442592,1.3815718577956264,0.19070517586482022,2.1202591444675276,0.015550599561205275,0.10866306587404564,0.14310841900255605,0.8862175317691203,0.017089290216376257,0.13523184652524778,0.12637030888419976,0.8994502370248465,0.139258625439738,0.12164842508140532,1.1447630772576645,0.2524306060045747,-0.07448272261703989,0.2963380014737659,-0.25134381094094566,0.8015715473353325,-0.06653277429857922,0.14547706078523998,-0.4573420300042905,0.6474699352119182,-0.02533779499002871,0.33565319578806274,-0.07548801950340266,0.939833224866115,-0.07774592558521984,0.26941513957661206,-0.2885729647836352,0.7729351033550207,-0.5765069518598877,0.28497922699823525,-2.0229788603625405,0.04319486187753619,0.21072257721272805,0.22623279001681196,0.9314413582446147,0.3517264941228764,0.31551201208180396,0.18546034723820953,1.701237039508791,0.08903839357683477
CRV,1750,1750,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010099350025848053,0.004883245898349542,11797.302064941932,11851.791225967374,-5888.651032470966,2.50159002984717,0.007658345864785147,2.000017676148617,-0.1596771169505312,0.18580554323451628,-0.8593775738380052,0.39025283407812694,-0.40440417270973505,0.15069763268475658,-2.6835469509710586,0.007354905697067437,0.012974878896283945,0.23779855761285207,0.054562479379743324,0.9564934124743256,-0.055072263692421436,0.35861138820232635,-0.15357087227065416,0.8779662464187666,0.5596585614761355,0.26461874043124023,2.11496192810864,0.034577673360818934,-0.24455284324920715,0.43612724436573136,-0.5607373682991652,0.5750501366245652,0.2114853121800781,0.6125675720775149,0.3452440544033835,0.7299534132922076,1.2536075460723637,1.0191233995140405,1.23008415533402,0.21883498858615827,-0.8971151565956618,0.8477066378182418,-1.058284926144478,0.29007520742069814,0.17024367929425133,0.2019201112090218,0.8431239378529266,0.39927718625537334
CVC,2819,2819,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008950457970203551,0.005557743676453786,17563.998268451578,17622.77982181661,-8771.999134225789,1.53389465054297,0.13009700616412087,2.003551585549267,-0.06640559847434685,0.1292723468117835,-0.5136875759750175,0.60751360810274,-0.4870068402343962,0.34036679612028603,-1.4308294633483798,0.15259794446523203,-0.030326144475961388,0.14289033949147606,-0.21223369322158028,0.8319411746749323,-0.39676603004537353,0.29732782239290845,-1.3344396324978325,0.18217538305450728,0.2971191032033419,0.17396072997320378,1.7079665235315404,0.08776060895303912,0.11871318636652994,0.29415121959494406,0.40357876649296887,0.6865553240615873,0.5422055158988001,0.38870932729395524,1.3948868160005992,0.16316780804347852,0.14613058221108605,0.4310077771061764,0.3390439569146976,0.734603694392109,0.31975862552236184,0.28095606736770035,1.1381089880642399,0.25517868009875283,0.025372008789581013,0.31786575227466685,0.07981988813836458,0.9363865814606531
DAI,2019,2019,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.004457375500153682,-7.468500591545357e-05,1262.8782327358804,1318.8220451613986,-621.4391163679402,0.521487063936935,0.8599535973303557,2.6145561641952737,0.0036371822877015146,0.007616746510004805,0.4775243974476473,0.6330415391800674,-0.014935996721049546,0.016869914805920462,-0.8853629015250147,0.37606860390215524,9.29192164963186e-05,0.006734926700440202,0.013796618824410562,0.988993632131213,0.00755279334864076,0.009484303207762728,0.7963466775776356,0.42592617522790865,0.01057707604397633,0.009457423372414744,1.1183887648328583,0.2635368649471258,-0.023706406456650377,0.017384775493659528,-1.3636302904973627,0.1728391998222288,-0.004426140268482546,0.024487730972028155,-0.18074930149871532,0.8565828853912945,-0.009241944920594866,0.025327591837438466,-0.3648963146560862,0.7152278343110672,0.008212407363411136,0.02134976617949653,0.38466029531030677,0.7005304887004051,0.006552377355372308,0.008134179947170748,0.8055363168663822,0.4206071301493919
DASH,3803,3803,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0041939968189973476,0.0007849994707170849,16318.163316544767,16376.944869909801,-8149.081658272384,0.9235393861871886,0.5032540296433688,1.993451584159696,-0.17652788820181892,0.1442072323488842,-1.2241264555632032,0.22101421466018725,-0.2665756097254406,0.17398845187353718,-1.5321454203132978,0.12560687131200302,-0.013407023063001525,0.10865229942101746,-0.12339382723094122,0.9018046771956647,0.0732377192979875,0.12040135708634303,0.608279848917872,0.5430544297802418,-0.037223932808628526,0.13237001608915017,-0.28121121314632536,0.7785705347220216,-0.15592314808864305,0.1551980106793586,-1.0046723370107018,0.3151471119781282,0.23196869416455224,0.25669791452448837,0.9036641166105889,0.36625632521195983,-0.043902035537597195,0.46056131322116123,-0.09532289030215499,0.9240656263637573,0.2758248401073773,0.22829447923858368,1.2081975921069956,0.22707993374603322,0.007466792266759614,0.2724639222363901,0.027404700796611944,0.9781390289335388
DCR,3301,3301,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.02236190160072582,0.019015099438080996,16298.393305312271,16357.174858677305,-8139.1966526561355,3.886834670850749,6.470012729997048e-05,2.0004740363488303,-0.10315117175505828,0.11352344983988956,-0.9086331669847942,0.36362707845310427,-0.7596657555108238,0.21513600618587284,-3.5310953706860633,0.00042095745316412126,-0.06998709478740155,0.10198574350391806,-0.6862439041267842,0.49261983192113634,0.5631056458380218,0.28046366989908295,2.007766802882668,0.04477021934290624,-0.24075053274117558,0.1121180327057823,-2.147295371949202,0.031860958077832735,-0.9456843183182966,0.35986850685038896,-2.6278607333412856,0.008642328502799442,0.6460854328270544,0.22801683697701391,2.8334987950568995,0.004639258147257377,0.5079011410440237,0.3214887500262977,1.5798411017569902,0.11426355864562412,0.2892228082615798,0.22665391384249875,1.276054771604606,0.20204888002832638,-0.3163101359781371,0.25040944693004896,-1.263171736753595,0.20663947990655313
DGB,3763,3763,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.011801948118646877,0.008418995487634251,17077.955048318032,17136.736601683064,-8528.977524159016,2.1092094702505984,0.025709334618578286,2.000162773922026,0.011215346018456716,0.18163256869198416,0.061747439345395734,0.9507686545535703,-1.7637529562825511,0.5079200651317138,-3.4725010436931147,0.0005239582730919231,-0.05474577589976609,0.12333967393871735,-0.44386185038049575,0.6571789962542061,0.0648250316730006,0.11505955896700241,0.5634041383001615,0.5732077684212409,0.012822433553038401,0.15616871634287205,0.08210628769520299,0.9345684434275472,0.03130360115996588,0.12543656784018997,0.24955722002731792,0.8029492817004225,0.4213109704195023,0.2682667748849992,1.5704925464590616,0.11642090489845877,-0.4903884020657037,0.6101842905466817,-0.8036726111489213,0.42165873357805284,0.830141829333234,0.37886562962416337,2.1911246743515345,0.02853025022392124,-0.1130930620830018,0.2997901812772239,-0.37724071415941957,0.7060251745894477
DOGE,3803,3803,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00832303191305317,0.004928169717243969,17541.87584545562,17600.65739882065,-8760.93792272781,1.311976088515417,0.2249957153213773,2.0016229277680266,-0.0286184226392001,0.128569790710041,-0.22259056720207504,0.8238714694661313,-0.004391634385706666,0.6378211767080346,-0.006885369357557339,0.9945068359057871,-0.010777437175127663,0.15031263400501674,-0.07170014181753985,0.9428459971028803,-0.11104300517970316,0.12275034066214317,-0.9046248228779815,0.36574706875669316,0.4707329664361711,0.18979332421909972,2.480239852339333,0.013191571486092525,-0.026498371759597565,0.09457394642585304,-0.2801868036708457,0.7793562344992876,0.8082537038156414,0.35248111122926384,2.293041181687407,0.021924231043264217,0.9350293677141358,0.5704559423249724,1.6390912923148697,0.101313898197058,0.22134739766451594,0.2526624311349513,0.87605979515922,0.3810775637389182,-0.40685418850637733,0.2709650342755695,-1.5015006995057876,0.1333461961487399
DOT,1745,1745,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006462449323488384,0.0012118104766953852,10633.178793343526,10687.638808326767,-5306.589396671763,0.6493148817526186,0.7552456250439643,2.0388518740090507,0.04880683075607628,0.1335127167323485,0.36555941599120334,0.7147392619123281,-0.07633521363692873,0.14308515132280739,-0.5334950058144929,0.5937605857897648,0.08805648033277683,0.167232118783676,0.5265524408423167,0.5985729969547239,0.14208652916767228,0.20071589042296986,0.7078987561386019,0.47910500158728286,0.004790417792544216,0.12523272542407263,0.038252124405362395,0.969491145401669,-0.13081815420807735,0.21600800020684413,-0.6056171719695983,0.5448496965118388,0.38279229295066275,0.4298888498540008,0.890444804699324,0.3733528681610401,-0.8814765851263602,0.7720001595656278,-1.1418088120892749,0.25369401563616234,1.0179273068705637,0.6209507078114443,1.6393045278235898,0.10133455336678776,0.07949196545096203,0.14824246472042396,0.5362293834015707,0.5918700605295131
DRGN,2705,2705,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009710517621919323,0.006320405282093322,18943.950947667392,19002.732501032424,-9461.975473833696,2.0346291067750752,0.03214096997665045,2.0030454452158146,-0.10913461357789311,0.17135192576874936,-0.6369033384846658,0.5242432610109089,-0.644318465314892,0.2693612079266956,-2.392023967646588,0.01682560013760666,0.04054177059431653,0.17302846723700382,0.23430693944011474,0.8147649439282055,0.16272025082705358,0.3784582901979307,0.4299555724937408,0.6672631975354817,-0.27838829482082345,0.19101187983393395,-1.4574396894206512,0.14511448087721585,0.10811855016725135,0.4194765324932498,0.25774636193501765,0.7966228358592886,0.39048815158171024,0.36995313813507724,1.0555070665169901,0.2912904654952655,-0.4908589891286105,0.4792939013223376,-1.0241294282576214,0.3058683694013947,0.9843730648761311,0.40454278284189776,2.4332978034138875,0.01502822272069282,0.04148287131291792,0.3000015135467045,0.13827554008809967,0.8900332457684479
ELF,2717,2717,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.009469839790517853,0.006078903525061352,17230.21871759857,17289.000270963603,-8605.109358799285,1.3648444900224852,0.19844344629783012,2.007284701751123,-0.084993403046706,0.12348123756332825,-0.6883102625458909,0.4913181492451889,-0.5937804903989093,0.36544526331439137,-1.6248137546335686,0.1043221179102907,0.04482569291530755,0.14409924971448848,0.31107513053761965,0.7557681691573624,-0.07398405187453812,0.19736975375635893,-0.3748499983734436,0.7078022626714651,-0.2274052513277687,0.14385802689890959,-1.5807616455602338,0.11405284081579241,0.057693702296997273,0.21213147303595478,0.2719714405001025,0.7856653350964571,0.2767461750223016,0.37049266092635386,0.7469680352921023,0.45514965265829643,-0.07937069711051103,0.38215433149375677,-0.2076927842221977,0.8354849387651169,0.26958047093817283,0.2649363707287443,1.017529115374587,0.3089954178518578,0.12748572467146319,0.27337043196748523,0.46634789195719006,0.6410051410945908
EOS,2548,2548,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.008090757749863564,0.004528434054631547,15630.76191473137,15689.066170909575,-7805.380957365685,1.641440632263512,0.0980316315073289,2.0104679856147407,-0.11455980380127864,0.10663224112347618,-1.0743448941359364,0.2827715620247714,-0.3547991877710996,0.17345184952988688,-2.0455197723905814,0.04090785095537956,-0.037714325125557085,0.11463272826775872,-0.32900137417530617,0.7421821411682981,0.07960819865328464,0.09737254602839839,0.8175630801526661,0.4136844380038577,-0.11349845424630642,0.1134513862931437,-1.0004148733188778,0.3172063620804434,-0.2389177500615175,0.10173042226886131,-2.3485378781785307,0.01892459228851637,0.28610601678066655,0.26508218058649297,1.0793106354703226,0.2805531415965326,0.03850363907815847,0.3141891976828502,0.12254921353796808,0.9024738994419093,0.2667151695470737,0.21321964092143045,1.2508940001702558,0.21108992488646325,-0.052102006001521754,0.19393659925037243,-0.26865483979255506,0.7882174208819462
ETC,3232,3232,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.00509958745493877,0.0016936902647883834,16501.684335285143,16560.465888650175,-8240.842167642571,1.2375088725724461,0.26698091065294255,1.99653235272333,-0.053892121375973684,0.11599212012765478,-0.46461881476657957,0.642242930669624,-0.16906811805547795,0.25109172715608363,-0.6733320925001317,0.5007952258778192,-0.13714297477574589,0.12735260555775274,-1.0768760809809528,0.28163443557337514,0.015167740595806833,0.10721734927249126,0.14146722241060308,0.8875116912003149,0.07272205639599294,0.12105333514632165,0.600743930830911,0.5480623395189907,0.24657205092945875,0.10565666850422777,2.333710256249395,0.019685901146786547,0.31608537649981533,0.26110398274166013,1.2105727885911053,0.22616799931048784,0.1768453614054443,0.3937199137865271,0.44916539705768843,0.6533493706238436,0.10490928035406082,0.2198505335291906,0.4771845611197096,0.6332703681967817,0.008006657338806594,0.24454255477363107,0.03274136620605041,0.9738833215096675
ETH,3584,3584,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.010539882342676998,0.007152609212621508,15473.374624330208,15532.156177695242,-7726.687312165104,2.3498803594860678,0.012246732932413396,1.9919192130745864,-0.030109413054818773,0.11664603535656391,-0.25812633033587673,0.7963296156686686,-0.5321148592228437,0.20263299795315523,-2.6260029935788554,0.008689512486882978,0.05427559958592516,0.10285177966317254,0.5277069562011601,0.5977472770201915,0.01986763581050985,0.17746516622809236,0.1119523128554388,0.9108697641363244,-0.10301487896265324,0.10847476150439593,-0.9496667937682313,0.3423688772603365,0.1321907911574774,0.1423555154032602,0.9285962035472354,0.35318363740059755,0.4314660359107514,0.20044401970789494,2.1525513035486044,0.03144470392583307,0.04292249791071609,0.36014926304922096,0.1191797466064784,0.9051420578133005,0.31633413291043405,0.2036285019686171,1.5534865200706873,0.12042731229952622,0.018050492092900522,0.22242009492601852,0.08115495184418695,0.9353249018946983
FTT,2111,2111,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006605057390514424,0.0022838614100962884,14093.057943577458,14149.454366456039,-7036.528971788729,1.1538211360739081,0.32091762166032234,1.9569366068725056,-0.015504186094368246,0.15686728762838023,-0.09883632418696356,0.9212778015230734,0.356157069462725,0.9072357909314039,0.3925738744247294,0.6946746771596006,0.31831497912989326,0.153101447113262,2.079111498498175,0.03773001961654241,-0.05511591333005186,0.3404762349000442,-0.16187888516281496,0.871417036868953,-0.11430296214675872,0.2647485003639026,-0.4317416793282939,0.6659741562368813,-0.07777099158041935,0.2927690946389241,-0.2656393485669494,0.7905434433557461,0.30030486290393876,0.2505838988193682,1.1984204265271312,0.2308906360022912,0.010945159956087469,0.289528687244166,0.03780336953918895,0.9698481047731429,-0.0322853981406406,0.24096110865793155,-0.1339859295985933,0.8934267317677367,0.12133638365609083,0.1941275659754144,0.6250342811770363,0.5320174839852434
FUN,2828,2828,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.016690781530273036,0.013324565111015763,17156.082004076336,17214.863557441367,-8568.041002038168,2.1175780116030065,0.025068089739526615,1.986203916564939,-0.09662882429658894,0.12232449710287441,-0.7899384553800739,0.42963495348067204,-0.9903797940303043,0.3595864124398222,-2.7542191800588327,0.0059237245868816275,-0.06726735277557265,0.1464053735951366,-0.4594595889737696,0.6459421537970547,-0.07380300296334474,0.19803459723402078,-0.3726773199943973,0.7094186598659316,-0.24628663085054245,0.15328948414176358,-1.6066766238365982,0.10824541358778883,0.24493795622611803,0.23782881023312213,1.0298918620751936,0.3031555096823328,0.6453529436923306,0.3209152229670256,2.010976412168024,0.04442985605541109,0.23583546490950502,0.3888418186390632,0.6065074629445036,0.5442301952193345,0.4287438872470411,0.25858398217716033,1.6580450329413725,0.09742767667759769,-0.09442157094059914,0.2256372463017285,-0.41846624388571,0.6756404425990181
GAS,2853,2853,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0060476739529630175,0.002645022399359709,17440.925854103654,17499.707407468686,-8710.462927051827,1.464103435548381,0.1554335290035685,2.0028085512952125,-0.1319312055960143,0.12994986811734494,-1.015246937202585,0.31008155402109705,-0.5813854845370818,0.5744084712985829,-1.0121464316546827,0.31156118578826136,-0.00597963545977713,0.1325887772142261,-0.04509910706933909,0.9640317382889539,-0.07314330669983904,0.1454897613145559,-0.5027385160231287,0.6151902364003643,-0.09593050110106105,0.13283106161994235,-0.7221993103957749,0.47023617890394054,-0.1801612749006026,0.1339825886203094,-1.3446618456608423,0.17885045867256863,0.45840992617762644,0.2994400127456611,1.530890684829724,0.12591672397065332,0.05235891453690861,0.3699313888448298,0.1415368257892571,0.8874567143890661,0.44597476506556916,0.24138146421179613,1.8475932546098737,0.06477347592394833,-0.03771557994424646,0.23159974054204627,-0.16284810965666563,0.8706505436281472
GNO,2951,2951,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.0069682286575094565,0.003568728489353412,15990.679743582421,16049.461296947455,-7985.3398717912105,1.7758356895632679,0.06782027519181871,1.9968021574140387,-0.04965226267459632,0.09932313508461321,-0.4999063172170073,0.6171828812061022,-0.3215429842990353,0.3436080934130118,-0.9357840821070108,0.3494703162423769,-0.008375030369949125,0.10910532618375235,-0.07676096724961087,0.9388195436231339,-0.20074841859284104,0.168730454197638,-1.1897580644078611,0.23424892939429495,0.013541756186425804,0.1278559283743385,0.10591418292922676,0.915658521391008,0.1877713395713161,0.19374039785989736,0.9691904303154277,0.33253933808204406,0.39043231826875874,0.2551034521286681,1.5304862204366956,0.12601673195349034,-0.19829049161916557,0.30036378426261734,-0.6601677765712063,0.5092040015904702,0.3827435689555207,0.23410419689342937,1.6349282671329297,0.10218380369568104,0.17882702916008864,0.22507407637204954,0.794525216064803,0.4269614501271749
GNT,3023,3023,9,"log_daily_return,diff_fng_value,log_diff_AdrActCnt,log_diff_volume_trusted_spot_usd_1d,log_diff_TxCnt,log_UnemRt,log_IndPro,log_CPIPrc,log_TotRes",0,0.006902469098848507,0.003502743812385911,17057.708460845282,17116.490014210314,-8518.854230422641,1.8532985794156274,0.054502872208353495,2.0002135593770753,-0.030426729824044103,0.12385079059587413,-0.24567247150909763,0.8059549602663134,-0.5844808273985778,0.5468873101148162,-1.0687408842524961,0.28528456256610385,-0.24212643127516548,0.12565789388854123,-1.926870042004142,0.05410348546129331,-0.28350950780807377,0.15298809503340274,-1.8531475128582624,0.06397319357433784,-0.07739591759315813,0.12922507780435907,-0.5989233584392346,0.5492755960623832,0.15776128349049987,0.15523643317149266,1.0162645473580159,0.309596940902668,0.337120900134318,0.2936055028716158,1.1482104280645247,0.2509861698582731,-0.08037860015692033,0.35099318512743255,-0.2290033070805573,0.8188841580626095,0.30534523242922385,0.26974919621636945,1.1319597489525135,0.2577545921668719,0.09565326049064032,0.2705785016389466,0.35351389674807837,0.7237315574520651
